Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 65°,,Exp Aps 65°,,Exp Asp 65°,,Exp mm12 65°,,Exp mm13 65°,,Exp mm14 65°,,Exp mm21 65°,,Exp mm22 65°,,Exp mm23 65°,,Exp mm24 65°,,Exp mm31 65°,,Exp mm32 65°,,Exp mm33 65°,,Exp mm34 65°
563.33,29.29,563.33,0.23997,563.33,0.091038,563.33,-0.52727,563.33,-0.0022379,563.33,0.00086817,563.33,-0.52682,563.33,1.0103,563.33,0.0043128,563.33,0.0010281,563.33,-0.00066633,563.33,0.0024995,563.33,-0.33061,563.33,0.79896
564.92,29.202,564.92,0.20972,564.92,0.076006,564.92,-0.53026,564.92,-0.0020789,564.92,0.00098723,564.92,-0.52866,564.92,1.0108,564.92,0.003647,564.92,0.00087378,564.92,2.07E-04,564.92,0.0019603,564.92,-0.33781,564.92,0.79505
566.51,29.099,566.51,0.13194,566.51,0.042073,566.51,-0.53346,566.51,-0.0012489,566.51,0.00067475,566.51,-0.53148,566.51,1.0106,566.51,0.0017781,566.51,0.00092877,566.51,-0.00059796,566.51,0.0024769,566.51,-0.34545,566.51,0.79063
568.1,29.023,568.1,0.033715,568.1,0.028548,568.1,-0.53549,568.1,0.00018624,568.1,0.0008622,568.1,-0.5335,568.1,1.0098,568.1,-0.00059683,568.1,0.00088694,568.1,-0.00015501,568.1,0.00090419,568.1,-0.3522,568.1,0.78612
569.69,28.944,569.69,0.14384,569.69,0.044691,569.69,-0.53723,569.69,0.0016811,569.69,0.00088595,569.69,-0.53634,569.69,1.0079,569.69,-0.0030708,569.69,0.00098187,569.69,0.0013456,569.69,-2.87E-04,569.69,-0.35772,569.69,0.78149
571.28,28.864,571.28,0.26381,571.28,0.082049,571.28,-0.53971,571.28,0.0027137,571.28,0.00060569,571.28,-0.5399,571.28,1.0071,571.28,-0.0055647,571.28,0.00080125,571.28,0.0014452,571.28,-0.0011192,571.28,-0.36544,571.28,0.77726
572.87,28.762,572.87,0.35707,572.87,0.10011,572.87,-0.54268,572.87,0.0037814,572.87,0.00049907,572.87,-0.54334,572.87,1.0069,572.87,-0.0072412,572.87,0.0008721,572.87,0.0011421,572.87,-0.001801,572.87,-0.37183,572.87,0.77251
574.46,28.672,574.46,0.40571,574.46,0.12532,574.46,-0.5443,574.46,0.0042127,574.46,0.00094652,574.46,-0.5466,574.46,1.0046,574.46,-0.0081131,574.46,0.00091325,574.46,0.0030145,574.46,-0.0030576,574.46,-0.378,574.46,0.76574
576.05,28.577,576.05,0.39766,576.05,0.091151,576.05,-0.54691,576.05,0.0045193,576.05,0.00079353,576.05,-0.54973,576.05,1.0045,576.05,-0.0077014,576.05,0.00072155,576.05,0.0026561,576.05,-0.001806,576.05,-0.38409,576.05,0.7601
577.64,28.484,577.64,0.3006,577.64,0.088199,577.64,-0.54934,577.64,0.0031737,577.64,0.00056676,577.64,-0.55325,577.64,1.0044,577.64,-0.0061189,577.64,0.00083086,577.64,0.0034117,577.64,-0.001779,577.64,-0.39028,577.64,0.7537
579.23,28.361,579.23,0.18578,579.23,0.046487,579.23,-0.55304,579.23,0.0021244,579.23,0.00044183,579.23,-0.55665,579.23,1.005,579.23,-0.0040022,579.23,0.00099819,579.23,0.0018671,579.23,-0.000296,579.23,-0.39719,579.23,0.74716
580.82,28.261,580.82,0.057795,580.82,0.032692,580.82,-0.5562,580.82,0.0006934,580.82,0.000831,580.82,-0.55956,580.82,1.0058,580.82,-0.0015176,580.82,0.00093996,580.82,0.0024063,580.82,0.00042872,580.82,-0.40409,580.82,0.74086
582.41,28.159,582.41,0.061748,582.41,0.03145,582.41,-0.55969,582.41,-0.00043728,582.41,0.00033531,582.41,-0.56181,582.41,1.0072,582.41,0.00068908,582.41,0.00074933,582.41,0.00080053,582.41,0.0016407,582.41,-0.41059,582.41,0.73541
583.99,28.058,583.99,0.13457,583.99,0.041357,583.99,-0.56342,583.99,-0.001283,583.99,0.00054239,583.99,-0.56454,583.99,1.0092,583.99,0.0017932,583.99,0.00058163,583.99,0.00016885,583.99,0.0023344,583.99,-0.41761,583.99,0.72969
585.58,27.941,585.58,0.15871,585.58,0.063379,585.58,-0.56671,585.58,-0.001446,585.58,0.00064213,585.58,-0.56692,585.58,1.0096,585.58,0.0024092,585.58,0.0010393,585.58,0.00099269,585.58,0.0019744,585.58,-0.42301,585.58,0.72273
587.17,27.858,587.17,0.17538,587.17,0.063339,587.17,-0.56964,587.17,-0.0015996,587.17,0.00084255,587.17,-0.56838,587.17,1.0096,587.17,0.0027067,587.17,0.0005424,587.17,0.00026977,587.17,0.0024251,587.17,-0.43,587.17,0.7188
588.76,27.772,588.76,0.080943,588.76,0.054535,588.76,-0.57231,588.76,-0.00035991,588.76,0.00040286,588.76,-0.57141,588.76,1.01,588.76,0.0014037,588.76,0.00052039,588.76,-0.0003935,588.76,0.0018344,588.76,-0.43576,588.76,0.71315
590.35,27.662,590.35,0.021852,590.35,0.03272,590.35,-0.57556,590.35,8.25E-05,590.35,0.0003345,590.35,-0.57406,590.35,1.0102,590.35,0.00018772,590.35,0.00074523,590.35,-0.00048979,590.35,0.00087668,590.35,-0.44155,590.35,0.70707
591.94,27.585,591.94,0.096714,591.94,0.021886,591.94,-0.57756,591.94,0.0014617,591.94,0.00039199,591.94,-0.57634,591.94,1.0092,591.94,-0.0021291,591.94,0.0009816,591.94,9.74E-05,591.94,0.00056399,591.94,-0.44639,591.94,0.70264
593.53,27.493,593.53,0.15637,593.53,0.033395,593.53,-0.57952,593.53,0.0018352,593.53,0.00018789,593.53,-0.5792,593.53,1.0077,593.53,-0.003388,593.53,0.00088475,593.53,0.0013272,593.53,-0.00022112,593.53,-0.45176,593.53,0.69626
595.12,27.395,595.12,0.31432,595.12,0.073641,595.12,-0.58204,595.12,0.0035494,595.12,0.0005396,595.12,-0.58246,595.12,1.0072,595.12,-0.0062049,595.12,0.00067935,595.12,0.001786,595.12,-0.0015464,595.12,-0.4562,595.12,0.6901
596.71,27.301,596.71,0.39695,596.71,0.081626,596.71,-0.58467,596.71,0.0045322,596.71,0.00042373,596.71,-0.5856,596.71,1.0064,596.71,-0.0075646,596.71,0.00066609,596.71,0.0019807,596.71,-0.0019202,596.71,-0.46245,596.71,0.68444
598.3,27.204,598.3,0.40488,598.3,0.10515,598.3,-0.58663,598.3,0.0042948,598.3,0.00056172,598.3,-0.58851,598.3,1.0052,598.3,-0.007691,598.3,0.0006008,598.3,0.0038616,598.3,-0.0031422,598.3,-0.46627,598.3,0.6776
599.89,27.107,599.89,0.39565,599.89,0.09502,599.89,-0.58942,599.89,0.0042934,599.89,0.00042995,599.89,-0.59203,599.89,1.0049,599.89,-0.0074623,599.89,0.00067314,599.89,0.0033426,599.89,-0.0028733,599.89,-0.47203,599.89,0.67169
601.48,26.998,601.48,0.31541,601.48,0.065739,601.48,-0.59279,601.48,0.0035649,601.48,0.0002788,601.48,-0.59574,601.48,1.0056,601.48,-0.0059355,601.48,0.00075044,601.48,0.0038076,601.48,-0.0019405,601.48,-0.47702,601.48,0.66514
603.06,26.89,603.06,0.22253,603.06,0.0621,603.06,-0.59585,603.06,0.0024509,603.06,0.0006609,603.06,-0.59903,603.06,1.0063,603.06,-0.0045637,603.06,0.00086661,603.06,0.0040199,603.06,-0.0014522,603.06,-0.4814,603.06,0.65832
604.65,26.771,604.65,0.1271,604.65,0.024748,604.65,-0.59923,604.65,0.0017397,604.65,0.00058352,604.65,-0.60147,604.65,1.0067,604.65,-0.0024757,604.65,0.00057279,604.65,0.0029108,604.65,-8.81E-05,604.65,-0.48658,604.65,0.65108
606.24,26.662,606.24,0.022674,606.24,0.020782,606.24,-0.60273,606.24,0.00019472,606.24,0.00046234,606.24,-0.6049,606.24,1.0074,606.24,-0.0009141,606.24,0.0005263,606.24,0.0025447,606.24,0.00039289,606.24,-0.49236,606.24,0.64466
607.83,26.572,607.83,0.06375,607.83,0.029197,607.83,-0.60557,607.83,-0.00070431,607.83,0.00081308,607.83,-0.6071,607.83,1.0081,607.83,0.00027531,607.83,0.00042394,607.83,0.0016803,607.83,0.00077094,607.83,-0.49766,607.83,0.6384
609.42,26.448,609.42,0.11648,609.42,0.047604,609.42,-0.60967,609.42,-0.00097238,609.42,0.00048209,609.42,-0.61016,609.42,1.0098,609.42,0.0014452,609.42,0.00074761,609.42,0.0012903,609.42,0.0018072,609.42,-0.50219,609.42,0.63155
611.01,26.35,611.01,0.15709,611.01,0.050993,611.01,-0.61257,611.01,-0.0014717,611.01,0.00052331,611.01,-0.61204,611.01,1.0095,611.01,0.0020122,611.01,0.00063097,611.01,0.00054201,611.01,0.0024137,611.01,-0.5073,611.01,0.626
612.6,26.244,612.6,0.16117,612.6,0.042627,612.6,-0.61584,612.6,-0.0015898,612.6,0.00029326,612.6,-0.61488,612.6,1.0103,612.6,0.0020894,612.6,0.00035816,612.6,-5.03E-05,612.6,0.0025484,612.6,-0.51141,612.6,0.61976
614.19,26.127,614.19,0.084809,614.19,0.04508,614.19,-0.61986,614.19,-0.00066156,614.19,0.00040192,614.19,-0.61806,614.19,1.0115,614.19,0.0010813,614.19,0.00077101,614.19,-0.00032405,614.19,0.0013266,614.19,-0.5163,614.19,0.61354
615.77,26.03,615.77,0.034618,615.77,0.033368,615.77,-0.62201,615.77,-2.38E-04,615.77,0.00054047,615.77,-0.62058,615.77,1.0104,615.77,-3.64E-04,615.77,0.00091447,615.77,8.04E-04,615.77,0.0010498,615.77,-0.51995,615.77,0.60698
617.36,25.922,617.36,0.095327,617.36,0.039164,617.36,-0.62512,617.36,0.0010187,617.36,0.00067883,617.36,-0.62392,617.36,1.0101,617.36,-0.0022097,617.36,0.00060762,617.36,0.002563,617.36,-0.00049439,617.36,-0.52397,617.36,0.60114
618.95,25.827,618.95,0.24643,618.95,0.048217,618.95,-0.62689,618.95,0.00277,618.95,0.00034648,618.95,-0.62646,618.95,1.0084,618.95,-0.0045513,618.95,0.00038731,618.95,0.0015655,618.95,-0.0015361,618.95,-0.52714,618.95,0.59451
620.54,25.703,620.54,0.31783,620.54,0.07143,620.54,-0.62988,620.54,0.0034617,620.54,2.93E-04,620.54,-0.63056,620.54,1.008,620.54,-0.0061239,620.54,0.00057688,620.54,0.0021796,620.54,-0.0018916,620.54,-0.52977,620.54,0.58754
622.13,25.588,622.13,0.39154,622.13,0.087497,622.13,-0.63259,622.13,0.0042703,622.13,3.96E-04,622.13,-0.6332,622.13,1.0074,622.13,-0.0071465,622.13,0.00071101,622.13,0.0037598,622.13,-0.0030272,622.13,-0.53305,622.13,0.57995
623.72,25.487,623.72,0.40826,623.72,0.086405,623.72,-0.63511,623.72,0.0044485,623.72,0.00026162,623.72,-0.63625,623.72,1.0065,623.72,-0.0075085,623.72,0.00071648,623.72,0.0041738,623.72,-0.0027971,623.72,-0.53606,623.72,0.57442
625.3,25.366,625.3,0.38968,625.3,0.096513,625.3,-0.63855,625.3,0.0040151,625.3,0.0003113,625.3,-0.64032,625.3,1.0068,625.3,-0.0071192,625.3,0.00045553,625.3,0.0049199,625.3,-0.0033584,625.3,-0.54014,625.3,0.56674
626.89,25.272,626.89,0.38342,626.89,0.095175,626.89,-0.64165,626.89,0.0039825,626.89,0.00026864,626.89,-0.64343,626.89,1.0078,626.89,-0.0072826,626.89,0.00037077,626.89,0.003478,626.89,-0.0026833,626.89,-0.54429,626.89,0.5606
628.48,25.127,628.48,0.29563,628.48,0.066363,628.48,-0.64463,628.48,0.0032772,628.48,2.28E-05,628.48,-0.64694,628.48,1.0068,628.48,-0.0058334,628.48,0.0010348,628.48,0.0036067,628.48,-0.0017315,628.48,-0.54646,628.48,0.55205
630.07,25.016,630.07,0.23093,630.07,0.048018,630.07,-0.6479,630.07,0.0026508,630.07,0.00023714,630.07,-0.65043,630.07,1.0071,630.07,-0.0046218,630.07,0.00082716,630.07,0.0039812,630.07,-0.0010877,630.07,-0.54967,630.07,0.54584
631.66,24.899,631.66,0.14891,631.66,0.032906,631.66,-0.65181,631.66,0.0016768,631.66,0.00032565,631.66,-0.65377,631.66,1.0089,631.66,-0.0032554,631.66,0.00037956,631.66,0.0035123,631.66,-0.00030022,631.66,-0.55324,631.66,0.53881
633.25,24.777,633.25,0.066459,633.25,0.026683,633.25,-0.65516,633.25,0.00086333,633.25,0.00052252,633.25,-0.65721,633.25,1.0094,633.25,-0.0016429,633.25,0.00044865,633.25,0.0030592,633.25,0.00012189,633.25,-0.55599,633.25,0.53166
634.83,24.652,634.83,0.014825,634.83,0.029804,634.83,-0.65885,634.83,2.30E-05,634.83,0.00038601,634.83,-0.65988,634.83,1.0095,634.83,-0.00068612,634.83,0.00075308,634.83,0.0019002,634.83,0.00085828,634.83,-0.56006,634.83,0.52425
636.42,24.523,636.42,0.087709,636.42,0.041804,636.42,-0.66236,636.42,-0.00062816,636.42,0.00018715,636.42,-0.66265,636.42,1.0099,636.42,0.00061161,636.42,0.00094056,636.42,0.0018407,636.42,0.0017996,636.42,-0.56254,636.42,0.51713
638.01,24.4,638.01,0.11378,638.01,0.034968,638.01,-0.66618,638.01,-0.0010718,638.01,0.00055226,638.01,-0.66517,638.01,1.0106,638.01,0.0012419,638.01,0.00028161,638.01,0.0017511,638.01,0.0014426,638.01,-0.56554,638.01,0.51049
639.6,24.282,639.6,0.11926,639.6,0.023636,639.6,-0.67006,639.6,-0.0012483,639.6,0.00050926,639.6,-0.66908,639.6,1.0118,639.6,0.00079005,639.6,0.00037188,639.6,0.0010715,639.6,0.0017093,639.6,-0.56805,639.6,0.50464
641.18,24.164,641.18,0.07597,641.18,0.029383,641.18,-0.67321,641.18,-5.90E-04,641.18,0.00024845,641.18,-0.67219,641.18,1.0121,641.18,0.00030006,641.18,0.00064917,641.18,0.0010968,641.18,0.00172,641.18,-0.57077,641.18,0.49742
642.77,24.038,642.77,0.051555,642.77,0.027563,642.77,-0.67586,642.77,0.0005862,642.77,0.00027785,642.77,-0.67501,642.77,1.0106,642.77,-0.0012344,642.77,0.0004899,642.77,0.0017144,642.77,-0.00043617,642.77,-0.57238,642.77,0.48992
644.36,23.904,644.36,0.10308,644.36,0.0226,644.36,-0.67956,644.36,0.001289,644.36,0.00022774,644.36,-0.67826,644.36,1.0112,644.36,-0.0021694,644.36,0.00059308,644.36,0.0017388,644.36,-1.88E-04,644.36,-0.57411,644.36,0.48347
645.95,23.784,645.95,0.19232,645.95,0.046976,645.95,-0.68276,645.95,0.002001,645.95,0.0004161,645.95,-0.68148,645.95,1.0112,645.95,-0.0038314,645.95,0.00022758,645.95,0.0022805,645.95,-0.0010789,645.95,-0.57593,645.95,0.47704
647.53,23.669,647.53,0.24309,647.53,0.04326,647.53,-0.6858,647.53,0.0026911,647.53,0.00016693,647.53,-0.68486,647.53,1.0111,647.53,-0.0043163,647.53,0.00036205,647.53,0.0021132,647.53,-0.0014842,647.53,-0.57794,647.53,0.47012
649.12,23.532,649.12,0.24765,649.12,0.044413,649.12,-0.68906,649.12,0.0027979,649.12,-1.83E-05,649.12,-0.6882,649.12,1.0109,649.12,-0.0044716,649.12,0.00086377,649.12,0.0025556,649.12,-0.0014646,649.12,-0.5793,649.12,0.46283
650.71,23.396,650.71,0.29893,650.71,0.069948,650.71,-0.69222,650.71,0.0030513,650.71,0.00029317,650.71,-0.6917,650.71,1.0103,650.71,-0.0052823,650.71,0.00043653,650.71,0.0039014,650.71,-0.0025065,650.71,-0.58055,650.71,0.45524
652.3,23.282,652.3,0.3735,652.3,0.067822,652.3,-0.69483,652.3,0.0039771,652.3,2.03E-04,652.3,-0.69516,652.3,1.0095,652.3,-0.006129,652.3,0.00010448,652.3,0.0037683,652.3,-0.0027454,652.3,-0.58172,652.3,0.44903
653.88,23.136,653.88,0.39985,653.88,0.057978,653.88,-0.69847,653.88,0.0044922,653.88,-1.06E-04,653.88,-0.69917,653.88,1.0096,653.88,-0.0066636,653.88,0.00059634,653.88,0.0033968,653.88,-0.002222,653.88,-0.58276,653.88,0.44153
655.47,23.01,655.47,0.36756,655.47,0.06671,655.47,-0.7017,655.47,0.0039313,655.47,5.25E-05,655.47,-0.703,655.47,1.01,655.47,-0.0062335,655.47,0.00059397,655.47,0.0041554,655.47,-0.0025601,655.47,-0.58417,655.47,0.43406
657.06,22.859,657.06,0.34842,657.06,0.059424,657.06,-0.70558,657.06,0.0038275,657.06,-0.00018311,657.06,-0.70616,657.06,1.0102,657.06,-0.0056734,657.06,0.00093874,657.06,0.0047166,657.06,-0.0025674,657.06,-0.58492,657.06,0.42652
658.64,22.735,658.64,0.28272,658.64,0.047964,658.64,-0.70879,658.64,0.0031459,658.64,0.00037727,658.64,-0.70974,658.64,1.0103,658.64,-0.0047561,658.64,0.00031672,658.64,0.0045682,658.64,-0.0017646,658.64,-0.58653,658.64,0.41929
660.23,22.601,660.23,0.20592,660.23,0.033213,660.23,-0.71275,660.23,0.0022942,660.23,3.30E-04,660.23,-0.71317,660.23,1.011,660.23,-0.0035092,660.23,0.00015614,660.23,0.0037779,660.23,-0.0011097,660.23,-0.58829,660.23,0.41231
661.82,22.472,661.82,0.18929,661.82,0.045031,661.82,-0.71648,661.82,0.0019195,661.82,0.00036547,661.82,-0.71711,661.82,1.0117,661.82,-0.0032994,661.82,1.01E-04,661.82,0.0037399,661.82,-0.0015556,661.82,-0.58956,661.82,0.40541
663.41,22.32,663.41,0.083589,663.41,0.036574,663.41,-0.72013,663.41,0.00079374,663.41,0.00017343,663.41,-0.72029,663.41,1.0117,663.41,-0.0019398,663.41,0.00064923,663.41,0.0036269,663.41,-0.00076297,663.41,-0.59025,663.41,0.39744
664.99,22.187,664.99,0.011751,664.99,0.013197,664.99,-0.72398,664.99,0.00025897,664.99,-6.23E-05,664.99,-0.72356,664.99,1.0126,664.99,-0.00080003,664.99,0.00053793,664.99,0.0025685,664.99,0.00078968,664.99,-0.59091,664.99,0.39122
666.58,22.046,666.58,0.035342,666.58,0.010744,666.58,-0.72785,666.58,-2.19E-04,666.58,0.00019017,666.58,-0.72715,666.58,1.0131,666.58,-5.51E-05,666.58,0.00012683,666.58,0.0018036,666.58,0.00091762,666.58,-0.59193,666.58,0.38412
668.17,21.903,668.17,0.045145,668.17,0.011608,668.17,-0.73188,668.17,-0.00025589,668.17,0.00027316,668.17,-0.73071,668.17,1.0139,668.17,-0.00023193,668.17,0.00014364,668.17,0.0012674,668.17,0.0011989,668.17,-0.59265,668.17,0.37722
669.75,21.749,669.75,0.0088843,669.75,0.022592,669.75,-0.73533,669.75,-1.07E-05,669.75,0.00012693,669.75,-0.73392,669.75,1.0136,669.75,-0.00071928,669.75,0.00050753,669.75,0.0019892,669.75,0.00040801,669.75,-0.59231,669.75,0.36927
671.34,21.613,671.34,0.030351,671.34,0.01973,671.34,-0.73764,671.34,0.00051608,671.34,-9.60E-05,671.34,-0.73667,671.34,1.0122,671.34,-9.66E-04,671.34,0.00064565,671.34,0.0016134,671.34,0.00054256,671.34,-0.59185,671.34,0.36162
672.92,21.461,672.92,0.045485,672.92,0.0061942,672.92,-0.74193,672.92,0.0007704,672.92,-1.57E-04,672.92,-0.74017,672.92,1.0132,672.92,-0.0014557,672.92,0.00045973,672.92,0.0012496,672.92,0.0008919,672.92,-0.59189,672.92,0.35531
674.51,21.321,674.51,0.10802,674.51,0.017864,674.51,-0.74499,674.51,0.001318,674.51,0.0001168,674.51,-0.74391,674.51,1.0129,674.51,-0.0025207,674.51,1.49E-04,674.51,0.0020271,674.51,0.00033951,674.51,-0.59108,674.51,0.34852
676.1,21.178,676.1,0.18591,676.1,0.02334,676.1,-0.74882,676.1,0.0020972,676.1,0.00037715,676.1,-0.74751,676.1,1.0134,676.1,-0.0033348,676.1,-2.25E-05,676.1,0.0020134,676.1,-0.00033267,676.1,-0.59139,676.1,0.34164
677.68,21.037,677.68,0.2383,677.68,0.049538,677.68,-0.75277,677.68,0.002485,677.68,1.18E-04,677.68,-0.75103,677.68,1.0138,677.68,-0.0039065,677.68,0.00053091,677.68,0.0029453,677.68,-0.0017657,677.68,-0.59194,677.68,0.33448
679.27,20.883,679.27,0.30817,679.27,0.047575,679.27,-0.7552,679.27,0.0032698,679.27,2.82E-05,679.27,-0.75435,679.27,1.0123,679.27,-0.0048028,679.27,0.00052606,679.27,0.0039066,679.27,-0.0018884,679.27,-0.59041,679.27,0.32671
680.86,20.722,680.86,0.31445,680.86,0.057774,680.86,-0.75875,680.86,0.0031531,680.86,-5.88E-05,680.86,-0.75801,680.86,1.0122,680.86,-0.0047462,680.86,0.00054916,680.86,0.0049482,680.86,-0.0024623,680.86,-0.58864,680.86,0.32027
682.44,20.581,682.44,0.3973,682.44,0.066311,682.44,-0.76162,682.44,0.0040184,682.44,1.27E-04,682.44,-0.76089,682.44,1.0114,682.44,-0.0060408,682.44,2.13E-04,682.44,0.0046278,682.44,-0.0026588,682.44,-0.58829,682.44,0.31272
684.03,20.431,684.03,0.53714,684.03,0.064348,684.03,-0.76537,684.03,0.0056098,684.03,0.00021813,684.03,-0.76509,684.03,1.0119,684.03,-0.0072799,684.03,5.41E-05,684.03,0.0042554,684.03,-0.003508,684.03,-0.58741,684.03,0.30574
685.61,20.288,685.61,0.51293,685.61,0.070283,685.61,-0.76846,685.61,0.0052502,685.61,0.00029961,685.61,-0.76819,685.61,1.0115,685.61,-0.0071995,685.61,0.00029973,685.61,0.0045288,685.61,-0.0034579,685.61,-0.58708,685.61,0.29821
687.2,20.152,687.2,0.40479,687.2,0.060686,687.2,-0.77191,687.2,0.0041572,687.2,-2.60E-04,687.2,-0.7719,687.2,1.012,687.2,-0.0061522,687.2,0.00077555,687.2,0.0046338,687.2,-0.0024264,687.2,-0.58627,687.2,0.29201
688.79,19.996,688.79,0.36084,688.79,0.054166,688.79,-0.77579,688.79,0.0037084,688.79,-4.69E-05,688.79,-0.77587,688.79,1.0125,688.79,-0.0056844,688.79,0.00047375,688.79,0.0043507,688.79,-0.0018973,688.79,-0.58539,688.79,0.28515
690.37,19.83,690.37,0.30461,690.37,0.021282,690.37,-0.78109,690.37,0.0034154,690.37,0.0001496,690.37,-0.7805,690.37,1.0144,690.37,-0.004705,690.37,-4.81E-05,690.37,0.0031603,690.37,-0.00044736,690.37,-0.58503,690.37,0.27891
691.96,19.669,691.96,0.32854,691.96,0.049713,691.96,-0.78455,691.96,0.0033683,691.96,0.00012089,691.96,-0.7839,691.96,1.0147,691.96,-0.0050465,691.96,2.14E-04,691.96,0.0041005,691.96,-0.0017564,691.96,-0.58288,691.96,0.27127
693.54,19.494,693.54,0.30836,693.54,0.031067,693.54,-0.78772,693.54,0.0032769,693.54,-0.00042731,693.54,-0.78744,693.54,1.0137,693.54,-0.0043983,693.54,0.00062409,693.54,0.0042905,693.54,-0.0012809,693.54,-0.58037,693.54,0.26396
695.13,19.348,695.13,0.21621,695.13,0.047357,695.13,-0.79053,695.13,0.0021239,695.13,0.00010258,695.13,-0.79049,695.13,1.0131,695.13,-0.003707,695.13,0.00038446,695.13,0.0046202,695.13,-0.0012516,695.13,-0.57898,695.13,0.25662
696.71,19.181,696.71,0.16444,696.71,0.031108,696.71,-0.79521,696.71,0.001734,696.71,2.60E-05,696.71,-0.79427,696.71,1.0143,696.71,-0.0025623,696.71,0.00040615,696.71,0.0044469,696.71,-0.00087587,696.71,-0.57753,696.71,0.25032
698.3,19.019,698.3,0.10726,698.3,0.021822,698.3,-0.79976,698.3,0.0011929,698.3,5.18E-06,698.3,-0.79815,698.3,1.0156,698.3,-0.0021765,698.3,1.42E-04,698.3,0.0033695,698.3,-9.93E-05,698.3,-0.57635,698.3,0.24368
699.88,18.862,699.88,0.08763,699.88,0.0090715,699.88,-0.80382,699.88,0.0011116,699.88,0.00013549,699.88,-0.80257,699.88,1.0166,699.88,-0.0019362,699.88,1.48E-05,699.88,0.0026755,699.88,0.00055393,699.88,-0.57475,699.88,0.23733
701.47,18.695,701.47,0.12332,701.47,0.030982,701.47,-0.8074,701.47,0.001252,701.47,0.00024164,701.47,-0.80564,701.47,1.0164,701.47,-0.002399,701.47,6.96E-05,701.47,0.0028092,701.47,-0.00043149,701.47,-0.57281,701.47,0.22963
703.05,18.538,703.05,0.063172,703.05,0.027019,703.05,-0.81188,703.05,0.00059792,703.05,-2.49E-04,703.05,-0.80944,703.05,1.0177,703.05,-0.0015304,703.05,0.00064032,703.05,0.0024815,703.05,-0.00010953,703.05,-0.57149,703.05,0.22307
704.64,18.374,704.64,0.016769,704.64,0.044634,704.64,-0.81577,704.64,0.00010203,704.64,2.16E-04,704.64,-0.81301,704.64,1.0186,704.64,-0.0015543,704.64,0.0004717,704.64,0.0033747,704.64,-0.00021952,704.64,-0.56913,704.64,0.21667
706.22,18.186,706.22,0.010129,706.22,0.029152,706.22,-0.81936,706.22,-3.68E-05,706.22,0.00019288,706.22,-0.81672,706.22,1.0179,706.22,-0.00083017,706.22,1.22E-04,706.22,0.0037291,706.22,-0.00027339,706.22,-0.56554,706.22,0.21012
707.81,18.035,707.81,0.14878,707.81,0.027366,707.81,-0.82279,707.81,0.0015497,707.81,0.00028481,707.81,-0.81995,707.81,1.018,707.81,-0.0025848,707.81,9.45E-05,707.81,0.0022495,707.81,-3.18E-04,707.81,-0.56413,707.81,0.20313
709.39,17.868,709.39,0.20366,709.39,0.040605,709.39,-0.82617,709.39,0.0019182,709.39,-3.26E-05,709.39,-0.82302,709.39,1.0182,709.39,-0.003087,709.39,0.00023719,709.39,0.0029301,709.39,-0.0012349,709.39,-0.561,709.39,0.19596
710.98,17.701,710.98,0.22277,710.98,0.052206,710.98,-0.828,710.98,0.0020363,710.98,-7.32E-05,710.98,-0.82558,710.98,1.0162,710.98,-0.0035992,710.98,0.00043941,710.98,0.0038925,710.98,-0.0013999,710.98,-0.55725,710.98,0.18879
712.56,17.544,712.56,0.33222,712.56,0.048312,712.56,-0.83198,712.56,0.0031016,712.56,-1.99E-04,712.56,-0.82958,712.56,1.017,712.56,-0.004493,712.56,0.00032265,712.56,0.0036238,712.56,-0.001781,712.56,-0.55508,712.56,0.18272
714.15,17.371,714.15,0.37282,714.15,0.028824,714.15,-0.83521,714.15,0.0036509,714.15,4.90E-05,714.15,-0.83276,714.15,1.0167,714.15,-0.0047143,714.15,5.83E-05,714.15,0.0032916,714.15,-0.0012483,714.15,-0.55174,714.15,0.17632
715.73,17.222,715.73,0.42266,715.73,0.04051,715.73,-0.83955,715.73,0.003995,715.73,2.09E-04,715.73,-0.83717,715.73,1.0181,715.73,-0.0054982,715.73,1.82E-05,715.73,0.0033031,715.73,-0.0016575,715.73,-0.55017,715.73,0.17036
717.32,17.024,717.32,0.67676,717.32,0.082557,717.32,-0.84358,717.32,0.0061335,717.32,0.00012332,717.32,-0.84192,717.32,1.0187,717.32,-0.0081632,717.32,-1.66E-05,717.32,0.0050904,717.32,-0.0037939,717.32,-0.54568,717.32,0.16376
718.9,16.87,718.9,0.75958,718.9,0.09041,718.9,-0.84831,718.9,0.0068269,718.9,2.08E-05,718.9,-0.84588,718.9,1.0205,718.9,-0.0090794,718.9,4.79E-05,718.9,0.0045657,718.9,-0.0042225,718.9,-0.54413,718.9,0.15788
720.48,16.674,720.48,0.32138,720.48,0.040645,720.48,-0.85412,720.48,0.002998,720.48,-0.00024663,720.48,-0.85055,720.48,1.0232,720.48,-0.0042654,720.48,0.0003473,720.48,0.0041689,720.48,-0.001288,720.48,-0.54112,720.48,0.15102
722.07,16.495,722.07,0.062482,722.07,0.040066,722.07,-0.85921,722.07,0.00048213,722.07,-1.76E-04,722.07,-0.85457,722.07,1.025,722.07,-0.0018732,722.07,0.00022437,722.07,0.0042908,722.07,-0.00032625,722.07,-0.53856,722.07,0.14457
