Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 60°,,Exp Aps 60°,,Exp Asp 60°,,Exp mm12 60°,,Exp mm13 60°,,Exp mm14 60°,,Exp mm21 60°,,Exp mm22 60°,,Exp mm23 60°,,Exp mm24 60°,,Exp mm31 60°,,Exp mm32 60°,,Exp mm33 60°,,Exp mm34 60°
563.33,33.758,563.33,0.30931,563.33,0.14584,563.33,-0.39253,563.33,-0.001287,563.33,0.0032162,563.33,-0.38953,563.33,1.0261,563.33,0.0054165,563.33,-0.0028845,563.33,-0.00069251,563.33,0.0070365,563.33,-0.56286,563.33,0.76398
564.92,33.758,564.92,0.27226,564.92,0.15226,564.92,-0.39211,564.92,-0.00042657,564.92,0.0029274,564.92,-0.38848,564.92,1.025,564.92,0.0048438,564.92,-0.003234,564.92,-0.00052735,564.92,6.74E-03,564.92,-0.56843,564.92,0.75878
566.51,33.761,566.51,0.24433,566.51,0.10827,566.51,-0.3923,566.51,-0.00058724,566.51,0.002663,566.51,-0.38798,566.51,1.0252,566.51,0.0029911,566.51,-0.0029072,566.51,-0.00088179,566.51,0.0066386,566.51,-0.57557,566.51,0.75501
568.1,33.764,568.1,0.21231,568.1,0.06467,568.1,-0.39206,568.1,0.0011926,568.1,0.0029725,568.1,-0.3879,568.1,1.0244,568.1,8.13E-05,568.1,-0.0034868,568.1,-0.00070515,568.1,0.0041501,568.1,-0.58111,568.1,0.75092
569.69,33.765,569.69,0.21888,569.69,0.031465,569.69,-0.39156,569.69,0.0018949,569.69,0.0030299,569.69,-0.38841,569.69,1.0227,569.69,-0.0017835,569.69,-0.0028357,569.69,0.0017363,569.69,0.0030713,569.69,-0.58519,569.69,0.74688
571.28,33.772,571.28,0.29532,571.28,0.047388,571.28,-0.39166,571.28,0.003066,571.28,0.0027154,571.28,-0.3889,571.28,1.0228,571.28,-0.0048988,571.28,-0.0030377,571.28,0.0023648,571.28,0.00039616,571.28,-0.59172,571.28,0.74352
572.87,33.759,572.87,0.34918,572.87,0.071804,572.87,-0.39178,572.87,0.0039484,572.87,0.0022116,572.87,-0.38944,572.87,1.0216,572.87,-0.0066077,572.87,-0.0028115,572.87,0.0012106,572.87,-0.00030954,572.87,-0.59718,572.87,0.73877
574.46,33.752,574.46,0.34941,574.46,0.084054,574.46,-0.39125,574.46,0.0034151,574.46,0.0028796,574.46,-0.39035,574.46,1.0199,574.46,-0.0066846,574.46,-0.0028983,574.46,0.0043281,574.46,-0.00085118,574.46,-0.60138,574.46,0.73235
576.05,33.753,576.05,0.36695,576.05,0.066984,576.05,-0.39101,576.05,0.0040454,576.05,0.0027714,576.05,-0.39062,576.05,1.0193,576.05,-0.0063669,576.05,-0.0035737,576.05,0.0037584,576.05,-7.58E-05,576.05,-0.60689,576.05,0.72755
577.64,33.737,577.64,0.31117,577.64,0.055876,577.64,-0.39138,577.64,0.0031877,577.64,0.0027565,577.64,-0.39246,577.64,1.0191,577.64,-0.0052463,577.64,-0.0032342,577.64,0.0048385,577.64,3.50E-05,577.64,-0.61182,577.64,0.72157
579.23,33.719,579.23,0.23606,579.23,0.0213,579.23,-0.39188,579.23,2.26E-03,579.23,0.0028021,579.23,-0.39259,579.23,1.0192,579.23,-0.0028775,579.23,-0.0029994,579.23,0.0038817,579.23,0.0018187,579.23,-0.61753,579.23,0.71614
580.82,33.692,580.82,0.17791,580.82,0.043285,580.82,-0.39335,580.82,0.0013383,580.82,0.0024787,580.82,-0.39343,580.82,1.0214,580.82,-0.00086337,580.82,-0.0025875,580.82,0.0030204,580.82,0.003186,580.82,-0.62436,580.82,0.71048
582.41,33.688,582.41,0.20305,582.41,0.098404,582.41,-0.3936,582.41,0.00019584,582.41,0.0024246,582.41,-0.39252,582.41,1.0225,582.41,0.0019154,582.41,-0.0030129,582.41,0.0010477,582.41,0.0056249,582.41,-0.62999,582.41,0.70517
583.99,33.661,583.99,0.22793,583.99,0.1171,583.99,-0.39497,583.99,8.42E-05,583.99,0.0024729,583.99,-0.39326,583.99,1.0239,583.99,0.0026215,583.99,-0.0035548,583.99,-0.00018221,583.99,0.0063523,583.99,-0.63614,583.99,0.70029
585.58,33.659,585.58,0.22761,585.58,0.1223,585.58,-0.39483,585.58,-1.81E-04,585.58,0.00256,585.58,-0.39245,585.58,1.0238,585.58,0.0035116,585.58,-0.0029317,585.58,0.00092284,585.58,0.0059606,585.58,-0.64065,585.58,0.69469
587.17,33.646,587.17,0.24059,587.17,0.13365,587.17,-0.39502,587.17,-0.00038513,587.17,0.0023908,587.17,-0.39157,587.17,1.0225,587.17,0.0037562,587.17,-0.003311,587.17,-3.37E-05,587.17,0.0066586,587.17,-0.64595,587.17,0.69011
588.76,33.628,588.76,0.19838,588.76,0.11539,588.76,-0.39617,588.76,0.00035926,588.76,0.0023031,588.76,-0.39275,588.76,1.0241,588.76,0.0025702,588.76,-0.0029978,588.76,-0.00035778,588.76,0.0056236,588.76,-0.65102,588.76,0.68601
590.35,33.605,590.35,0.17127,590.35,0.080409,590.35,-0.39718,590.35,0.0010164,590.35,0.002111,590.35,-0.3931,590.35,1.0249,590.35,0.00057939,590.35,-0.0028973,590.35,-0.0010225,590.35,0.0044126,590.35,-0.65629,590.35,0.68137
591.94,33.599,591.94,0.18725,591.94,0.042564,591.94,-0.3969,591.94,0.0014468,591.94,0.0024668,591.94,-0.39205,591.94,1.0227,591.94,-0.0014435,591.94,-0.0026872,591.94,0.00041702,591.94,0.0033138,591.94,-0.65997,591.94,0.67732
593.53,33.577,593.53,0.24401,593.53,0.039782,593.53,-0.3975,593.53,0.0025302,593.53,0.0023346,593.53,-0.39296,593.53,1.0218,593.53,-0.0034009,593.53,-0.0032099,593.53,0.001748,593.53,0.0014697,593.53,-0.66374,593.53,0.67331
595.12,33.578,595.12,0.28216,595.12,0.057626,595.12,-0.39719,595.12,0.0029157,595.12,0.0022485,595.12,-0.39401,595.12,1.0215,595.12,-0.0045539,595.12,-0.0034048,595.12,0.0022975,595.12,0.00033564,595.12,-0.66757,595.12,0.66833
596.71,33.558,596.71,0.33059,596.71,0.060049,596.71,-0.39782,596.71,0.0036559,596.71,0.0024934,596.71,-0.39516,596.71,1.0207,596.71,-0.0059746,596.71,-0.003102,596.71,0.0029889,596.71,-0.00021186,596.71,-0.67237,596.71,0.66351
598.3,33.539,598.3,0.33505,598.3,0.072313,598.3,-0.39814,598.3,0.0036627,598.3,0.0022571,598.3,-0.39661,598.3,1.0204,598.3,-0.006526,598.3,-0.0025486,598.3,0.0050111,598.3,-0.0012847,598.3,-0.67554,598.3,0.65819
599.89,33.526,599.89,0.33738,599.89,0.06897,599.89,-0.39844,599.89,0.0039096,599.89,0.0019737,599.89,-0.39802,599.89,1.0198,599.89,-0.0062397,599.89,-0.0029528,599.89,0.0041878,599.89,-9.09E-04,599.89,-0.67989,599.89,0.65328
601.48,33.495,601.48,0.28472,601.48,0.044826,601.48,-0.39943,601.48,0.0034424,601.48,0.0019919,601.48,-0.39843,601.48,1.02,601.48,-0.004679,601.48,-0.0030086,601.48,0.0044203,601.48,3.89E-05,601.48,-0.68353,601.48,0.64809
603.06,33.477,603.06,0.25716,603.06,0.035943,603.06,-0.39994,603.06,0.0028518,603.06,0.0022835,603.06,-0.39939,603.06,1.0204,603.06,-0.0040079,603.06,-0.0029523,603.06,0.0042077,603.06,0.0007877,603.06,-0.68768,603.06,0.64256
604.65,33.45,604.65,0.19652,604.65,0.04843,604.65,-0.40102,604.65,0.0020787,604.65,0.0023923,604.65,-0.40002,604.65,1.0216,604.65,-0.0014732,604.65,-0.0029007,604.65,0.0041063,604.65,0.0028961,604.65,-0.69221,604.65,0.63754
606.24,33.411,606.24,0.16738,606.24,0.067642,606.24,-0.40281,606.24,0.0010589,606.24,0.0022352,606.24,-0.40162,606.24,1.0223,606.24,0.00062371,606.24,-0.0030822,606.24,0.003257,606.24,0.0032886,606.24,-0.69759,606.24,0.6326
607.83,33.392,607.83,0.1861,607.83,0.092068,607.83,-0.40355,607.83,6.69E-04,607.83,0.0023973,607.83,-0.40242,607.83,1.0228,607.83,0.0015957,607.83,-0.0032578,607.83,1.08E-03,607.83,0.0044654,607.83,-0.70239,607.83,0.62735
609.42,33.369,609.42,0.18482,609.42,0.11821,609.42,-0.40464,609.42,1.57E-04,609.42,0.0019936,609.42,-0.40257,609.42,1.0248,609.42,0.0025999,609.42,-0.0021629,609.42,0.00089356,609.42,0.0060124,609.42,-0.70666,609.42,0.62229
611.01,33.336,611.01,0.22,611.01,0.11921,611.01,-0.40551,611.01,-5.22E-04,611.01,0.0021158,611.01,-0.40179,611.01,1.0237,611.01,3.66E-03,611.01,-0.0024792,611.01,4.16E-05,611.01,0.0060564,611.01,-0.70994,611.01,0.61786
612.6,33.312,612.6,0.22428,612.6,0.14203,612.6,-0.40671,612.6,-9.31E-05,612.6,0.0019618,612.6,-0.40223,612.6,1.0249,612.6,0.0040491,612.6,-0.0032386,612.6,-0.00075329,612.6,0.0064448,612.6,-0.71354,612.6,0.61333
614.19,33.279,614.19,0.19502,614.19,0.11586,614.19,-0.408,614.19,0.0004259,614.19,0.002189,614.19,-0.40291,614.19,1.025,614.19,0.0026319,614.19,-0.0033358,614.19,-0.0010726,614.19,0.0053435,614.19,-0.71832,614.19,0.60844
615.77,33.266,615.77,0.16959,615.77,0.078494,615.77,-0.40822,615.77,0.00078197,615.77,2.17E-03,615.77,-0.40367,615.77,1.0244,615.77,0.00069217,615.77,-0.0027841,615.77,-0.00038318,615.77,0.0044503,615.77,-0.72178,615.77,0.60414
617.36,33.216,617.36,0.15585,617.36,0.047671,617.36,-0.41059,617.36,0.0014065,617.36,2.09E-03,617.36,-0.40541,617.36,1.0259,617.36,-0.00035581,617.36,-0.002633,617.36,0.0021455,617.36,0.0021971,617.36,-0.72546,617.36,0.60121
618.95,33.215,618.95,0.21163,618.95,0.031076,618.95,-0.41003,618.95,0.0022808,618.95,0.0019526,618.95,-0.40596,618.95,1.0242,618.95,-0.0028867,618.95,-0.0027188,618.95,0.0023299,618.95,0.00028656,618.95,-0.728,618.95,0.59599
620.54,33.169,620.54,0.29383,620.54,0.055238,620.54,-0.41074,620.54,0.0034048,620.54,0.0019046,620.54,-0.40719,620.54,1.0225,620.54,-0.0052841,620.54,-0.0028278,620.54,0.0027169,620.54,-0.00060577,620.54,-0.72912,620.54,0.59058
622.13,33.126,622.13,0.3281,622.13,0.036533,622.13,-0.41167,622.13,0.004268,622.13,0.0021158,622.13,-0.40734,622.13,1.0215,622.13,-0.0056521,622.13,-0.0026025,622.13,0.0034938,622.13,-0.0011145,622.13,-0.73147,622.13,0.58464
623.72,33.11,623.72,0.33863,623.72,0.065082,623.72,-0.41235,623.72,0.0040161,623.72,1.94E-03,623.72,-0.40891,623.72,1.0217,623.72,-0.0066514,623.72,-0.0026125,623.72,0.0040302,623.72,-0.0010948,623.72,-0.73453,623.72,0.58134
625.3,33.083,625.3,0.3284,625.3,0.068685,625.3,-0.41337,625.3,0.0037226,625.3,0.0019456,625.3,-0.41086,625.3,1.0213,625.3,-0.0057248,625.3,-0.0032819,625.3,0.005086,625.3,-0.0015243,625.3,-0.73884,625.3,0.57625
626.89,33.044,626.89,0.30546,626.89,0.055907,626.89,-0.41511,626.89,0.0034428,626.89,0.0021394,626.89,-0.41322,626.89,1.0228,626.89,-0.0053372,626.89,-0.0030969,626.89,0.0041105,626.89,-0.00077713,626.89,-0.74247,626.89,0.57214
628.48,32.997,628.48,0.25353,628.48,0.014016,628.48,-0.41625,628.48,0.0035054,628.48,0.0018612,628.48,-0.41478,628.48,1.0228,628.48,-0.0044185,628.48,-0.0019349,628.48,0.0044664,628.48,0.00010866,628.48,-0.74456,628.48,0.56621
630.07,32.965,630.07,0.21432,630.07,0.037031,630.07,-0.4174,630.07,2.95E-03,630.07,0.0018224,630.07,-0.41626,630.07,1.0229,630.07,-0.0033136,630.07,-0.0023504,630.07,0.0043768,630.07,0.0019053,630.07,-0.74795,630.07,0.56158
631.66,32.927,631.66,0.1773,631.66,0.064227,631.66,-0.41901,631.66,0.0022389,631.66,0.0017163,631.66,-0.4171,631.66,1.0242,631.66,-1.19E-03,631.66,-0.0029984,631.66,0.0031725,631.66,0.0025157,631.66,-0.7511,631.66,0.55684
633.25,32.883,633.25,0.1644,633.25,0.070358,633.25,-0.42071,633.25,0.0014978,633.25,0.0019382,633.25,-0.41842,633.25,1.0248,633.25,3.18E-05,633.25,-0.0030654,633.25,0.0021612,633.25,0.0032862,633.25,-0.75436,633.25,0.55215
634.83,32.852,634.83,0.15752,634.83,0.10319,634.83,-0.4221,634.83,0.0010875,634.83,0.0020826,634.83,-0.41918,634.83,1.0256,634.83,0.0018379,634.83,-0.0025886,634.83,0.0010152,634.83,0.004335,634.83,-0.75805,634.83,0.54745
636.42,32.82,636.42,0.17358,636.42,0.11819,636.42,-0.42282,636.42,6.36E-04,636.42,0.0020134,636.42,-0.41908,636.42,1.0249,636.42,0.002615,636.42,-0.0026295,636.42,0.00092234,636.42,0.0051787,636.42,-0.7604,636.42,0.54265
638.01,32.768,638.01,0.186,638.01,0.10207,638.01,-0.42489,638.01,8.91E-05,638.01,0.0019747,638.01,-0.42087,638.01,1.0258,638.01,0.0026882,638.01,-0.0030758,638.01,0.0015349,638.01,0.0047201,638.01,-0.7633,638.01,0.53861
639.6,32.726,639.6,0.16379,639.6,0.12788,639.6,-0.42697,639.6,0.0010894,639.6,0.0017543,639.6,-0.42308,639.6,1.0279,639.6,0.0021938,639.6,-0.0028802,639.6,-0.00041546,639.6,5.44E-03,639.6,-0.76645,639.6,0.53541
641.18,32.69,641.18,0.14249,641.18,0.090687,641.18,-0.42841,641.18,0.00070709,641.18,0.0016095,641.18,-0.42419,641.18,1.0289,641.18,0.001178,641.18,-0.0021635,641.18,0.00018736,641.18,0.0047946,641.18,-0.77029,641.18,0.5305
642.77,32.64,642.77,0.11814,642.77,0.079349,642.77,-0.42982,642.77,0.0016991,642.77,0.0016445,642.77,-0.42394,642.77,1.028,642.77,0.00046742,642.77,-0.0018543,642.77,0.00054322,642.77,0.0029868,642.77,-0.77181,642.77,0.52532
644.36,32.62,644.36,0.15468,644.36,0.068109,644.36,-0.42974,644.36,0.0021064,644.36,1.74E-03,644.36,-0.42423,644.36,1.0264,644.36,-0.00069512,644.36,-0.0025205,644.36,0.00062268,644.36,0.0029834,644.36,-0.77293,644.36,0.5205
645.95,32.576,645.95,0.18013,645.95,0.054495,645.95,-0.43143,645.95,0.0025669,645.95,0.0015651,645.95,-0.42573,645.95,1.0267,645.95,-0.0016768,645.95,-0.002776,645.95,0.00088855,645.95,0.001807,645.95,-0.77504,645.95,0.5167
647.53,32.518,647.53,0.21719,647.53,0.041746,647.53,-0.4337,647.53,0.0027018,647.53,1.63E-03,647.53,-0.42807,647.53,1.027,647.53,-0.003188,647.53,-0.0028713,647.53,0.0013611,647.53,0.00081803,647.53,-0.77822,647.53,0.51274
649.12,32.464,649.12,0.21275,649.12,0.02503,649.12,-0.43562,649.12,0.002865,649.12,1.47E-03,649.12,-0.43013,649.12,1.0275,649.12,-0.0037839,649.12,-0.0020395,649.12,0.0030591,649.12,4.99E-04,649.12,-0.78055,649.12,0.50882
650.71,32.437,650.71,0.25076,650.71,0.023009,650.71,-0.43644,650.71,0.0033666,650.71,1.73E-03,650.71,-0.43122,650.71,1.0276,650.71,-0.0040999,650.71,-0.0022583,650.71,0.0046756,650.71,-0.00070643,650.71,-0.78266,650.71,0.50386
652.3,32.4,652.3,0.29269,652.3,0.053064,652.3,-0.43722,652.3,0.0038453,652.3,0.0013511,652.3,-0.43271,652.3,1.0265,652.3,-0.0048526,652.3,-0.0027841,652.3,0.0044281,652.3,-0.0012805,652.3,-0.78369,652.3,0.4999
653.88,32.362,653.88,0.27801,653.88,0.050944,653.88,-0.43835,653.88,0.0034531,653.88,0.0016191,653.88,-0.43464,653.88,1.0263,653.88,-0.0046348,653.88,-0.0029202,653.88,0.0047939,653.88,-0.00095237,653.88,-0.78523,653.88,0.49554
655.47,32.299,655.47,0.28835,655.47,0.042605,655.47,-0.44023,655.47,0.0038847,655.47,1.44E-03,655.47,-0.43682,655.47,1.0262,655.47,-0.0054518,655.47,-0.0023261,655.47,0.0038003,655.47,-0.00067869,655.47,-0.78692,655.47,0.4903
657.06,32.252,657.06,0.25379,657.06,0.026449,657.06,-0.4418,657.06,0.0034587,657.06,0.0016108,657.06,-0.43743,657.06,1.0263,657.06,-0.0040923,657.06,-2.37E-03,657.06,0.0049379,657.06,-0.00080188,657.06,-0.78896,657.06,0.48546
658.64,32.213,658.64,0.23718,658.64,0.034723,658.64,-0.44277,658.64,3.30E-03,658.64,0.0018063,658.64,-0.43871,658.64,1.0259,658.64,-0.0029021,658.64,-0.0030114,658.64,0.004455,658.64,0.00018784,658.64,-0.78962,658.64,0.48139
660.23,32.167,660.23,0.20576,660.23,0.04969,660.23,-0.4451,660.23,2.99E-03,660.23,1.63E-03,660.23,-0.44141,660.23,1.0274,660.23,-0.0024162,660.23,-0.002707,660.23,0.0036431,660.23,0.0013185,660.23,-0.79386,660.23,0.47781
661.82,32.11,661.82,0.16178,661.82,0.054337,661.82,-0.44775,661.82,2.34E-03,661.82,0.0016117,661.82,-0.44417,661.82,1.0293,661.82,-1.14E-03,661.82,-0.0024719,661.82,0.0029686,661.82,0.0017773,661.82,-0.79724,661.82,0.47331
663.41,32.066,663.41,0.12474,663.41,0.049715,663.41,-0.44933,663.41,0.0017469,663.41,0.0016928,663.41,-0.44501,663.41,1.0303,663.41,-0.00051078,663.41,-0.0017366,663.41,0.0039303,663.41,0.0020771,663.41,-0.79914,663.41,0.46885
664.99,31.997,664.99,0.13052,664.99,0.082293,664.99,-0.45186,664.99,1.38E-03,664.99,0.0017217,664.99,-0.44685,664.99,1.0316,664.99,0.00086526,664.99,-0.0021231,664.99,0.0031578,664.99,0.0035936,664.99,-0.80043,664.99,0.46515
666.58,31.963,666.58,0.14654,666.58,0.088012,666.58,-0.453,666.58,0.0010638,666.58,1.84E-03,666.58,-0.44776,666.58,1.0313,666.58,1.34E-03,666.58,-0.0024537,666.58,0.0015674,666.58,0.0039933,666.58,-0.80245,666.58,0.46112
668.17,31.915,668.17,0.1547,668.17,0.1002,668.17,-0.45514,668.17,0.0010983,668.17,1.68E-03,668.17,-0.44926,668.17,1.0323,668.17,0.0021815,668.17,-0.0030034,668.17,-3.76E-05,668.17,0.0038954,668.17,-0.80507,668.17,0.45701
669.75,31.858,669.75,0.1548,669.75,0.090383,669.75,-0.45666,669.75,0.0011072,669.75,0.0016546,669.75,-0.45081,669.75,1.0321,669.75,0.0012879,669.75,-2.95E-03,669.75,8.01E-04,669.75,0.0041315,669.75,-0.80579,669.75,0.4521
671.34,31.813,671.34,0.13671,671.34,0.078445,671.34,-0.45753,671.34,0.00045035,671.34,0.0014886,671.34,-0.4512,671.34,1.0299,671.34,0.0016508,671.34,-2.29E-03,671.34,0.0012558,671.34,0.0037354,671.34,-0.8074,671.34,0.44698
672.92,31.768,672.92,0.13757,672.92,0.098304,672.92,-0.45928,672.92,0.0010885,672.92,1.65E-03,672.92,-0.45251,672.92,1.0308,672.92,0.0016507,672.92,-0.0024059,672.92,0.00078192,672.92,0.0040472,672.92,-0.80849,672.92,0.4444
674.51,31.702,674.51,0.15403,674.51,0.085233,674.51,-0.46096,674.51,0.0017807,674.51,1.81E-03,674.51,-0.45475,674.51,1.0301,674.51,-8.17E-05,674.51,-0.0026588,674.51,0.0016496,674.51,0.0038844,674.51,-0.80877,674.51,0.44044
676.1,31.65,676.1,0.15595,676.1,0.059763,676.1,-0.46362,676.1,0.002048,676.1,1.96E-03,676.1,-0.45692,676.1,1.0321,676.1,-0.00044158,676.1,-0.0024565,676.1,0.0019446,676.1,0.0022758,676.1,-0.81154,676.1,0.43709
677.68,31.606,677.68,0.17292,677.68,0.043913,677.68,-0.46467,677.68,0.0026225,677.68,1.49E-03,677.68,-0.45808,677.68,1.0319,677.68,-0.0020485,677.68,-2.26E-03,677.68,0.0018151,677.68,0.0016717,677.68,-0.81227,677.68,0.43219
679.27,31.537,679.27,0.17793,679.27,0.044219,679.27,-0.46638,679.27,0.0031909,679.27,0.0013899,679.27,-0.45885,679.27,1.0309,679.27,-0.0022161,679.27,-1.76E-03,679.27,0.0022856,679.27,0.0012332,679.27,-0.81216,679.27,0.42754
680.86,31.481,680.86,0.24346,680.86,0.044006,680.86,-0.46749,680.86,0.004067,680.86,0.0012965,680.86,-0.46095,680.86,1.029,680.86,-0.0032741,680.86,-0.0025279,680.86,0.0033266,680.86,0.00039226,680.86,-0.81162,680.86,0.42387
682.44,31.427,682.44,0.2834,682.44,0.04889,682.44,-0.46907,682.44,0.0040167,682.44,1.56E-03,682.44,-0.46259,682.44,1.0281,682.44,-0.0040664,682.44,-0.0032787,682.44,0.0035312,682.44,-0.00032546,682.44,-0.813,682.44,0.41982
684.03,31.379,684.03,0.31782,684.03,0.035985,684.03,-0.47082,684.03,0.004327,684.03,1.82E-03,684.03,-0.46586,684.03,1.0291,684.03,-0.00495,684.03,-0.0028214,684.03,0.0044254,684.03,-0.0017432,684.03,-0.81444,684.03,0.41543
685.61,31.325,685.61,0.31227,685.61,0.024249,685.61,-0.47208,685.61,0.0044292,685.61,0.0016834,685.61,-0.46765,685.61,1.0282,685.61,-0.0050633,685.61,-2.19E-03,685.61,0.005411,685.61,-0.0018164,685.61,-0.81514,685.61,0.41043
687.2,31.3,687.2,0.29481,687.2,0.024036,687.2,-0.4739,687.2,0.0043958,687.2,0.0014423,687.2,-0.46956,687.2,1.0311,687.2,-0.0052884,687.2,-2.02E-03,687.2,0.00513,687.2,-0.00090828,687.2,-0.81781,687.2,0.40788
688.79,31.233,688.79,0.25789,688.79,0.014998,688.79,-0.4771,688.79,0.0040602,688.79,0.0015701,688.79,-0.47169,688.79,1.0328,688.79,-0.0044285,688.79,-0.0016583,688.79,0.0050964,688.79,-8.26E-05,688.79,-0.82029,688.79,0.40523
690.37,31.155,690.37,0.21742,690.37,0.061353,690.37,-0.48015,690.37,0.0036388,690.37,0.001178,690.37,-0.47351,690.37,1.034,690.37,-0.002993,690.37,-0.0024913,690.37,0.0028715,690.37,0.0014697,690.37,-0.82169,690.37,0.40231
691.96,31.105,691.96,0.21888,691.96,0.062492,691.96,-0.48195,691.96,0.0036296,691.96,1.69E-03,691.96,-0.47573,691.96,1.0347,691.96,-0.0019364,691.96,-0.003032,691.96,0.0031414,691.96,0.0014304,691.96,-0.82266,691.96,0.39806
693.54,31.03,693.54,0.18775,693.54,0.060033,693.54,-0.48328,693.54,0.0033774,693.54,1.24E-03,693.54,-0.47705,693.54,1.0327,693.54,-0.0020056,693.54,-2.34E-03,693.54,0.0033063,693.54,1.56E-03,693.54,-0.82172,693.54,0.3926
695.13,31,695.13,0.14466,695.13,0.053403,695.13,-0.48466,695.13,2.61E-03,695.13,0.0013536,695.13,-0.47859,695.13,1.0328,695.13,-0.0011185,695.13,-1.99E-03,695.13,0.0030987,695.13,0.0017422,695.13,-0.82403,695.13,0.38895
696.71,30.934,696.71,0.13773,696.71,0.084749,696.71,-0.48743,696.71,0.0025715,696.71,0.00145,696.71,-0.48061,696.71,1.0344,696.71,3.83E-05,696.71,-2.37E-03,696.71,0.0035342,696.71,0.0027903,696.71,-0.8255,696.71,0.38561
698.3,30.871,698.3,0.13798,698.3,0.071966,698.3,-0.49022,698.3,0.0021281,698.3,1.56E-03,698.3,-0.48403,698.3,1.0367,698.3,-0.00015573,698.3,-0.0023722,698.3,0.0027213,698.3,0.0028351,698.3,-0.82693,698.3,0.38324
699.88,30.808,699.88,0.13369,699.88,0.096729,699.88,-0.4922,699.88,0.0017313,699.88,1.53E-03,699.88,-0.48614,699.88,1.0366,699.88,0.0007587,699.88,-0.0024453,699.88,0.0026005,699.88,0.0038655,699.88,-0.82798,699.88,0.37906
701.47,30.756,701.47,0.13613,701.47,0.066604,701.47,-0.49496,701.47,2.02E-03,701.47,0.0019025,701.47,-0.48797,701.47,1.0394,701.47,0.00012145,701.47,-1.99E-03,701.47,0.0032919,701.47,0.0023039,701.47,-0.83065,701.47,0.37489
703.05,30.708,703.05,0.077209,703.05,0.080132,703.05,-0.49686,703.05,0.0013478,703.05,0.0010031,703.05,-0.48861,703.05,1.0397,703.05,0.0013082,703.05,-1.18E-03,703.05,0.0012532,703.05,2.96E-03,703.05,-0.83209,703.05,0.3716
704.64,30.65,704.64,0.11966,704.64,0.091346,704.64,-0.49891,704.64,0.0018407,704.64,1.39E-03,704.64,-0.48958,704.64,1.0397,704.64,0.00066795,704.64,-0.0021294,704.64,0.00078255,704.64,0.0034976,704.64,-0.83328,704.64,0.36906
706.22,30.575,706.22,0.10948,706.22,0.098045,706.22,-0.50153,706.22,0.0016122,706.22,1.16E-03,706.22,-0.49176,706.22,1.0413,706.22,0.0017707,706.22,-0.0021466,706.22,0.0016704,706.22,0.0033964,706.22,-0.83247,706.22,0.36591
707.81,30.499,707.81,0.14148,707.81,0.087245,707.81,-0.50351,707.81,0.0026287,707.81,1.52E-03,707.81,-0.49397,707.81,1.0395,707.81,3.48E-04,707.81,-0.0024654,707.81,-0.00017898,707.81,0.0027006,707.81,-0.83264,707.81,0.36194
709.39,30.464,709.39,0.17537,709.39,0.067366,709.39,-0.50458,709.39,0.0029053,709.39,1.36E-03,709.39,-0.49578,709.39,1.0396,709.39,-0.001445,709.39,-2.72E-03,709.39,0.00026402,709.39,0.0021087,709.39,-0.83362,709.39,0.35767
710.98,30.388,710.98,0.1621,710.98,0.024873,710.98,-0.50608,710.98,0.002571,710.98,1.58E-03,710.98,-0.49877,710.98,1.0382,710.98,-0.0014268,710.98,-1.91E-03,710.98,0.0035374,710.98,0.00031286,710.98,-0.83214,710.98,0.35305
712.56,30.335,712.56,0.19233,712.56,0.032071,712.56,-0.50737,712.56,0.0033422,712.56,0.0013361,712.56,-0.49926,712.56,1.0372,712.56,-0.0024469,712.56,-1.78E-03,712.56,0.0036292,712.56,0.00053475,712.56,-0.83185,712.56,0.35031
714.15,30.297,714.15,0.2393,714.15,0.03015,714.15,-0.50911,714.15,0.0039589,714.15,1.25E-03,714.15,-0.50103,714.15,1.038,714.15,-0.0031335,714.15,-2.01E-03,714.15,0.0037414,714.15,-0.00035076,714.15,-0.83381,714.15,0.34719
715.73,30.239,715.73,0.26917,715.73,0.051049,715.73,-0.51156,715.73,0.0045654,715.73,0.0011453,715.73,-0.50308,715.73,1.0387,715.73,-0.0035575,715.73,-0.002351,715.73,0.0027817,715.73,-1.82E-05,715.73,-0.83495,715.73,0.34409
717.32,30.125,717.32,0.43738,717.32,0.056733,717.32,-0.51453,717.32,0.0063089,717.32,1.28E-03,717.32,-0.50593,717.32,1.0388,717.32,-0.0070791,717.32,-0.0026101,717.32,0.0053026,717.32,-0.0038188,717.32,-0.83245,717.32,0.34027
718.9,30.072,718.9,0.43839,718.9,0.058709,718.9,-0.51885,718.9,0.0061456,718.9,0.0015026,718.9,-0.5102,718.9,1.0443,718.9,-0.0078958,718.9,-2.32E-03,718.9,0.004472,718.9,-0.0035475,718.9,-0.83737,718.9,0.33825
720.48,30.018,720.48,0.2403,720.48,0.048087,720.48,-0.52365,720.48,0.0044821,720.48,0.00095363,720.48,-0.51223,720.48,1.0503,720.48,-0.0030682,720.48,-2.24E-03,720.48,0.0028061,720.48,2.45E-04,720.48,-0.84253,720.48,0.33606
722.07,29.945,722.07,0.16673,722.07,0.065984,722.07,-0.52713,722.07,0.0033946,722.07,1.47E-03,722.07,-0.51365,722.07,1.0531,722.07,-0.0012378,722.07,-0.002147,722.07,0.0033319,722.07,0.0020481,722.07,-0.84426,722.07,0.33368
