Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 50°,,Exp Aps 50°,,Exp Asp 50°,,Exp mm12 50°,,Exp mm13 50°,,Exp mm14 50°,,Exp mm21 50°,,Exp mm22 50°,,Exp mm23 50°,,Exp mm24 50°,,Exp mm31 50°,,Exp mm32 50°,,Exp mm33 50°,,Exp mm34 50°
563.33,35.902,563.33,0.21416,563.33,0.11835,563.33,-0.31704,563.33,-0.001595,563.33,9.69E-04,563.33,-0.31528,563.33,1.0152,563.33,0.0046449,563.33,0.00053767,563.33,-0.00077238,563.33,0.0049509,563.33,-0.73669,563.33,0.62368
564.92,35.876,564.92,0.19425,564.92,0.11859,564.92,-0.31809,564.92,-0.0012351,564.92,0.0010713,564.92,-0.31527,564.92,1.0157,564.92,0.0044989,564.92,0.000174,564.92,-0.00062319,564.92,0.004671,564.92,-0.74124,564.92,0.61858
566.51,35.835,566.51,0.1274,566.51,0.081986,566.51,-0.31948,566.51,-0.00076908,566.51,0.00055602,566.51,-0.31589,566.51,1.0154,566.51,0.0024628,566.51,0.0006352,566.51,-0.0012453,566.51,0.0038343,566.51,-0.7457,566.51,0.61319
568.1,35.79,568.1,0.026846,568.1,0.032025,568.1,-0.32069,568.1,-0.000125,568.1,0.00082633,568.1,-0.31698,568.1,1.0142,568.1,-6.47E-05,568.1,0.00058075,568.1,-0.00031818,568.1,0.00093617,568.1,-0.74857,568.1,0.60737
569.69,35.759,569.69,0.11692,569.69,0.048639,569.69,-0.32102,569.69,1.36E-03,569.69,0.0012417,569.69,-0.31836,569.69,1.0121,569.69,-0.0032403,569.69,0.00065242,569.69,0.0018906,569.69,-0.00075641,569.69,-0.75018,569.69,0.60173
571.28,35.74,571.28,0.19401,571.28,0.079122,571.28,-0.3216,571.28,0.0018294,571.28,0.00080257,571.28,-0.31965,571.28,1.0106,571.28,-0.0052707,571.28,0.00052534,571.28,0.0028177,571.28,-0.0024272,571.28,-0.75389,571.28,0.59778
572.87,35.703,572.87,0.26504,572.87,0.10636,572.87,-0.32272,572.87,0.0025733,572.87,0.00082043,572.87,-0.32143,572.87,1.0101,572.87,-0.0066967,572.87,0.00051202,572.87,0.0030595,572.87,-0.004039,572.87,-0.75735,572.87,0.59267
574.46,35.694,574.46,0.30657,574.46,0.1217,574.46,-0.3225,574.46,0.0030189,574.46,0.00085128,574.46,-0.32263,574.46,1.0084,574.46,-0.0075582,574.46,0.00056588,574.46,0.0046879,574.46,-0.0049047,574.46,-0.76017,574.46,0.58606
576.05,35.657,576.05,0.29609,576.05,0.1172,576.05,-0.32356,576.05,0.002885,576.05,0.00061719,576.05,-0.32423,576.05,1.0082,576.05,-0.0075957,576.05,0.0004366,576.05,0.0050703,576.05,-0.0042569,576.05,-0.76289,576.05,0.58048
577.64,35.631,577.64,0.21513,577.64,0.10198,577.64,-0.32445,577.64,0.0018623,577.64,0.00080785,577.64,-0.32604,577.64,1.0085,577.64,-0.005734,577.64,0.00037,577.64,0.0058939,577.64,-0.0034858,577.64,-0.7662,577.64,0.57488
579.23,35.599,579.23,0.15022,579.23,0.047467,579.23,-0.32533,579.23,0.001921,579.23,0.0009377,579.23,-0.32746,579.23,1.0085,579.23,-0.0038504,579.23,0.00064554,579.23,0.0043212,579.23,-0.0013492,579.23,-0.76958,579.23,0.56856
580.82,35.577,580.82,0.034971,580.82,0.031943,580.82,-0.32639,580.82,0.0006674,580.82,0.00074794,580.82,-0.32827,580.82,1.0094,580.82,-0.0012247,580.82,0.00072545,580.82,0.0036109,580.82,0.00056965,580.82,-0.77452,580.82,0.56299
582.41,35.566,582.41,0.074205,582.41,0.060449,582.41,-0.32726,582.41,-0.00024095,582.41,0.00069006,582.41,-0.32803,582.41,1.0108,582.41,0.0015863,582.41,0.00016327,582.41,0.0019433,582.41,0.0024112,582.41,-0.77953,582.41,0.55841
583.99,35.529,583.99,0.12992,583.99,0.097,583.99,-0.32879,583.99,-0.00053556,583.99,0.00063292,583.99,-0.32871,583.99,1.0126,583.99,0.002907,583.99,0.00046797,583.99,0.00017248,583.99,0.0039179,583.99,-0.78309,583.99,0.55327
585.58,35.515,585.58,0.15117,585.58,0.10852,585.58,-0.32913,585.58,-0.0006748,585.58,0.00091052,585.58,-0.32825,585.58,1.0125,585.58,0.0036583,585.58,0.0003183,585.58,0.0005032,585.58,0.0039494,585.58,-0.78604,585.58,0.54712
587.17,35.492,587.17,0.13865,587.17,0.096477,587.17,-0.32987,587.17,-0.00070083,587.17,0.00077434,587.17,-0.32808,587.17,1.0122,587.17,0.0029129,587.17,0.00046268,587.17,-5.39E-05,587.17,0.0041336,587.17,-0.78936,587.17,0.54309
588.76,35.483,588.76,0.097373,588.76,0.063744,588.76,-0.33025,588.76,-0.00056898,588.76,4.95E-04,588.76,-0.32831,588.76,1.0122,588.76,0.0019542,588.76,0.00029237,588.76,-0.00023809,588.76,0.0029103,588.76,-0.79223,588.76,0.53872
590.35,35.46,590.35,0.046042,590.35,0.046488,590.35,-0.33099,590.35,-7.26E-05,590.35,0.00084531,590.35,-0.32879,590.35,1.012,590.35,0.00079402,590.35,0.00034126,590.35,-0.00023519,590.35,0.0014429,590.35,-0.79526,590.35,0.53369
591.94,35.455,591.94,0.056917,591.94,3.70E-02,591.94,-0.33088,591.94,0.0010695,591.94,0.00079413,591.94,-0.32836,591.94,1.0111,591.94,-0.0015706,591.94,0.00077364,591.94,0.00071369,591.94,0.00015599,591.94,-0.79693,591.94,0.52992
593.53,35.44,593.53,0.12762,593.53,0.056102,593.53,-0.33092,593.53,0.0011712,593.53,0.0007394,593.53,-0.3291,593.53,1.0093,593.53,-0.0035165,593.53,0.00027167,593.53,0.0027754,593.53,-0.0017419,593.53,-0.79858,593.53,0.52503
595.12,35.424,595.12,0.21074,595.12,0.10036,595.12,-0.33133,595.12,0.0018027,595.12,0.00055724,595.12,-0.32976,595.12,1.0087,595.12,-0.0057049,595.12,0.00053301,595.12,0.0032578,595.12,-0.0036264,595.12,-0.80104,595.12,0.52089
596.71,35.408,596.71,0.27431,596.71,0.11603,596.71,-0.33185,596.71,0.0026438,596.71,0.00068903,596.71,-0.33096,596.71,1.0085,596.71,-0.0070103,596.71,0.00059678,596.71,0.0041344,596.71,-0.004637,596.71,-0.80385,596.71,0.51621
598.3,35.408,598.3,0.29717,598.3,0.1237,598.3,-0.33131,598.3,0.0029508,598.3,0.00065148,598.3,-0.3314,598.3,1.0073,598.3,-0.0074294,598.3,0.00068996,598.3,0.0059041,598.3,-0.0050899,598.3,-0.80467,598.3,0.511
599.89,35.385,599.89,0.28238,599.89,0.1046,599.89,-0.33206,599.89,0.0028814,599.89,0.0001385,599.89,-0.33296,599.89,1.0068,599.89,-0.0070564,599.89,0.00049211,599.89,0.0055096,599.89,-0.0043248,599.89,-0.80759,599.89,0.50697
601.48,35.367,601.48,0.23671,601.48,0.07098,601.48,-0.33294,601.48,0.0027314,601.48,-2.49E-05,601.48,-0.33395,601.48,1.0082,601.48,-0.005737,601.48,0.00056152,601.48,0.0052164,601.48,-0.0031991,601.48,-0.81031,601.48,0.50247
603.06,35.36,603.06,0.15967,603.06,0.060412,6.03E+02,-0.33314,603.06,0.0016695,603.06,0.00056572,603.06,-0.33497,603.06,1.0083,603.06,-0.0045608,603.06,0.00059401,603.06,0.0052408,603.06,-0.0018115,603.06,-0.81341,603.06,0.49751
604.65,35.332,604.65,0.055005,604.65,0.030195,604.65,-0.33408,604.65,0.00078212,604.65,0.00070369,604.65,-0.33535,604.65,1.0086,604.65,-0.0018371,604.65,0.00055623,604.65,0.0047316,604.65,2.44E-05,604.65,-0.81611,604.65,0.49187
606.24,35.325,606.24,0.019722,606.24,0.039433,606.24,-0.33478,606.24,0.0006846,606.24,0.00036712,6.06E+02,-0.33565,606.24,1.0097,606.24,0.00014932,606.24,-7.84E-05,606.24,0.0032573,606.24,0.0014435,606.24,-0.81978,606.24,0.48807
607.83,35.318,607.83,0.04703,607.83,0.055035,607.83,-0.33509,607.83,4.19E-05,6.08E+02,0.00061204,607.83,-0.33598,607.83,1.0103,607.83,0.0006869,607.83,0.00064353,607.83,0.0018681,607.83,0.0021537,607.83,-0.82285,607.83,0.48348
609.42,35.282,609.42,0.083896,609.42,8.72E-02,609.42,-0.33653,609.42,5.35E-05,609.42,0.00052574,609.42,-0.33604,609.42,1.0115,609.42,0.0019533,609.42,0.0007436,609.42,0.0010086,609.42,0.0031484,609.42,-0.82562,609.42,0.47846
611.01,35.282,611.01,0.13452,611.01,8.23E-02,611.01,-0.33661,611.01,-0.00091253,611.01,0.00070556,611.01,-0.3353,611.01,1.0113,611.01,0.002862,611.01,0.00047833,611.01,0.0010137,611.01,0.0034595,611.01,-0.82793,611.01,0.47491
612.6,35.27,612.6,0.11363,612.6,0.082592,612.6,-0.33702,612.6,-0.00051679,612.6,0.00027999,612.6,-0.33525,612.6,1.0115,612.6,0.0025849,612.6,0.00035173,612.6,2.34E-05,612.6,0.0034816,612.6,-0.83006,612.6,0.47106
614.19,35.252,614.19,0.086845,614.19,0.063776,614.19,-0.33786,614.19,-0.00036976,614.19,4.88E-04,614.19,-0.33553,614.19,1.0122,614.19,0.0018875,614.19,0.00030438,614.19,-0.00012573,614.19,0.0026683,614.19,-0.83287,614.19,0.46686
615.77,35.24,615.77,0.04529,615.77,0.054773,615.77,-0.33788,615.77,3.14E-05,615.77,0.00077561,615.77,-0.33498,615.77,1.011,615.77,0.00071668,615.77,0.00055748,615.77,0.0005162,615.77,0.0019116,615.77,-0.83433,615.77,0.46219
617.36,35.23,617.36,0.047528,617.36,2.28E-02,617.36,-0.33821,617.36,0.00079314,617.36,0.00063732,617.36,-0.33517,617.36,1.0104,617.36,-0.0012399,617.36,0.00029122,617.36,0.0021148,617.36,0.00011493,617.36,-0.83623,617.36,0.45905
618.95,35.229,618.95,0.15267,618.95,0.051604,618.95,-0.33789,618.95,0.0016223,618.95,0.00017273,618.95,-0.33617,618.95,1.0089,618.95,-0.0038698,618.95,-1.98E-05,618.95,0.0019908,618.95,-0.0020602,618.95,-0.83756,618.95,0.45485
620.54,35.203,620.54,0.21785,620.54,0.090154,620.54,-0.33843,620.54,0.0020626,6.21E+02,0.00022961,620.54,-0.33761,620.54,1.0085,620.54,-0.0058275,620.54,0.00017976,620.54,0.0031718,620.54,-0.0032784,620.54,-0.83864,620.54,0.45037
622.13,35.186,622.13,0.26119,622.13,0.076067,622.13,-0.33865,622.13,0.0030827,622.13,0.00018632,622.13,-0.33749,622.13,1.0081,622.13,-0.0063267,622.13,0.00035202,622.13,0.003666,622.13,-0.0034695,622.13,-0.83971,622.13,0.4452
623.72,35.179,623.72,0.25302,623.72,0.10826,623.72,-0.33883,623.72,0.0024156,623.72,0.00028795,623.72,-0.33803,623.72,1.0072,623.72,-0.0067122,623.72,0.00048346,623.72,0.0057237,623.72,-0.0041545,623.72,-0.84091,623.72,0.4421
625.3,35.174,625.3,0.25813,625.3,0.11409,625.3,-0.33918,625.3,0.0023996,625.3,0.00017196,625.3,-0.33884,625.3,1.0078,625.3,-0.0064724,625.3,-3.53E-05,625.3,0.0062425,625.3,-0.004639,625.3,-0.8438,625.3,0.4381
626.89,35.154,626.89,0.25412,626.89,0.11787,626.89,-0.34017,626.89,0.0022207,6.27E+02,0.00039042,626.89,-0.3406,626.89,1.0088,626.89,-0.0066955,626.89,0.00014009,626.89,0.0054793,626.89,-0.0045523,626.89,-0.84632,626.89,0.43415
628.48,35.132,628.48,0.21074,628.48,0.087449,628.48,-0.34035,628.48,0.0021079,628.48,0.00048101,628.48,-0.34144,628.48,1.0077,628.48,-0.0055951,628.48,0.00044232,628.48,0.0057497,628.48,-0.0033353,628.48,-0.84707,628.48,0.42866
630.07,35.117,630.07,0.15524,630.07,0.052271,630.07,-0.34101,630.07,0.0018155,630.07,0.00049643,630.07,-0.34189,630.07,1.0078,630.07,-0.0040858,630.07,0.00059247,630.07,0.0055077,630.07,-0.0019679,630.07,-0.84939,630.07,0.42535
631.66,35.104,631.66,0.07439,631.66,0.023619,631.66,-0.34183,631.66,0.00095519,631.66,0.00071081,631.66,-0.34266,631.66,1.0092,631.66,-0.0019446,631.66,8.25E-05,631.66,0.005406,631.66,-0.00045389,631.66,-0.85199,631.66,0.4213
633.25,35.065,633.25,0.045451,633.25,0.025641,633.25,-0.34334,633.25,0.00096959,6.33E+02,0.00071061,633.25,-0.34444,633.25,1.0102,633.25,-0.00084364,633.25,-6.38E-05,633.25,0.0036692,633.25,0.00080836,633.25,-0.85384,633.25,0.41737
634.83,35.058,634.83,0.029271,634.83,0.042802,634.83,-0.34374,634.83,0.00019773,6.35E+02,0.00053888,634.83,-0.34403,634.83,1.0106,634.83,0.00030847,634.83,0.00041724,634.83,0.0023029,634.83,0.0016882,634.83,-0.85679,634.83,0.41252
636.42,35.038,636.42,0.045088,636.42,0.067706,636.42,-0.3442,636.42,0.00033495,636.42,0.00019523,636.42,-0.34379,636.42,1.0099,636.42,0.00085111,636.42,0.00092033,636.42,0.0019569,636.42,0.0024681,636.42,-0.85817,636.42,0.40809
638.01,35.015,638.01,0.096702,638.01,0.067853,638.01,-0.3452,638.01,-0.00042942,638.01,0.00036014,638.01,-0.34399,638.01,1.0107,638.01,0.0023535,638.01,0.00010625,638.01,0.0018346,638.01,0.002789,638.01,-0.85985,638.01,0.40473
639.6,35.002,639.6,0.092311,639.6,0.060338,639.6,-0.34595,639.6,-0.00042365,639.6,0.00043415,639.6,-0.34453,639.6,1.0119,639.6,0.0019705,639.6,1.77E-05,639.6,0.00068628,639.6,0.0028447,639.6,-0.86225,639.6,0.40127
641.18,34.98,641.18,0.050058,641.18,0.050365,641.18,-0.34686,641.18,-4.06E-05,6.41E+02,0.00063363,641.18,-0.34569,641.18,1.0123,641.18,0.00072425,641.18,0.00042756,641.18,0.00066516,641.18,0.0021306,641.18,-0.86453,641.18,0.39702
642.77,34.959,642.77,0.0066611,642.77,3.11E-02,642.77,-0.34696,642.77,0.00046865,642.77,0.0001406,642.77,-0.345,642.77,1.0102,642.77,-7.88E-05,642.77,0.00050812,642.77,0.0010829,642.77,0.0009153,642.77,-0.86456,642.77,0.39259
644.36,34.952,644.36,0.029248,644.36,0.015442,644.36,-0.34725,644.36,6.07E-04,644.36,0.00034616,644.36,-0.34514,644.36,1.0105,644.36,-0.00089453,644.36,0.00022393,644.36,0.0017962,644.36,0.00048626,644.36,-0.86624,644.36,0.38967
645.95,34.918,645.95,0.081786,645.95,0.022135,645.95,-0.34846,645.95,0.00095026,645.95,0.00047494,645.95,-0.34604,645.95,1.0106,645.95,-0.0019631,645.95,-9.43E-05,645.95,0.0025442,645.95,-0.00093433,645.95,-0.86702,645.95,0.38653
647.53,34.911,647.53,0.13822,647.53,0.041095,647.53,-0.34868,647.53,0.0016521,6.48E+02,0.00047512,647.53,-0.34678,647.53,1.0107,647.53,-0.0035544,647.53,0.00023704,647.53,0.0024673,647.53,-0.0016516,647.53,-0.86888,647.53,0.38239
649.12,34.875,649.12,0.14365,649.12,0.063301,649.12,-0.34975,649.12,0.0015236,649.12,0.00032698,649.12,-0.34771,649.12,1.0105,649.12,-0.0040367,649.12,0.00067173,649.12,0.00374,649.12,-0.0022144,649.12,-0.86974,649.12,0.37773
650.71,34.857,650.71,0.17813,650.71,0.077916,650.71,-0.34992,650.71,0.0017729,650.71,0.00030681,650.71,-0.34761,650.71,1.0092,650.71,-0.0044525,650.71,0.00038951,650.71,0.0052872,650.71,-0.0033572,650.71,-0.87017,650.71,0.37397
652.3,34.838,652.3,0.22594,652.3,0.092454,652.3,-0.35047,652.3,0.0021957,652.3,7.95E-05,652.3,-0.34918,652.3,1.0084,652.3,-0.0055339,652.3,0.00025874,652.3,0.005863,652.3,-0.0041983,652.3,-0.87105,652.3,0.37061
653.88,34.803,653.88,0.2391,653.88,0.086755,6.54E+02,-0.35153,653.88,0.0025576,653.88,0.00010239,653.88,-0.35135,653.88,1.0088,653.88,-0.0060518,653.88,0.00018779,653.88,0.0057634,653.88,-0.0036945,653.88,-0.87188,653.88,0.36682
655.47,34.778,655.47,0.22607,655.47,0.082621,655.47,-0.35264,655.47,0.0023958,655.47,0.00015245,655.47,-0.35275,655.47,1.0093,655.47,-0.0057795,655.47,0.00051959,655.47,0.0054012,655.47,-0.0035724,655.47,-0.8741,655.47,0.36275
657.06,34.749,657.06,0.21682,657.06,0.084937,657.06,-0.35338,657.06,0.0022927,657.06,0.00030854,657.06,-0.35305,657.06,1.0093,657.06,-0.0053907,657.06,0.00024312,657.06,0.0066113,657.06,-0.0036979,657.06,-0.8747,657.06,0.35847
658.64,34.728,658.64,0.1614,658.64,0.059911,658.64,-0.35413,658.64,0.0018046,658.64,0.00025944,658.64,-0.35399,658.64,1.0095,658.64,-0.0042047,658.64,0.00040005,658.64,0.0066088,658.64,-0.0024115,658.64,-0.87606,658.64,0.35501
660.23,34.715,660.23,0.12095,660.23,0.042272,660.23,-0.35513,660.23,0.0013242,660.23,0.00026256,660.23,-0.35533,660.23,1.0105,660.23,-0.0030764,660.23,-7.12E-05,660.23,0.0055905,660.23,-0.001712,660.23,-0.87928,660.23,0.3517
661.82,34.683,661.82,0.1092,661.82,0.0337,661.82,-0.35655,661.82,0.001298,6.62E+02,0.00041944,661.82,-0.3575,661.82,1.0122,661.82,-0.0029439,661.82,-0.0002032,661.82,0.0042055,661.82,-0.0010423,661.82,-0.88118,661.82,0.3479
663.41,34.657,663.41,0.054929,663.41,0.024194,663.41,-0.35707,663.41,0.00072758,663.41,0.00021523,663.41,-0.35683,663.41,1.0112,663.41,-0.0015187,663.41,0.0004527,663.41,0.0044771,663.41,-0.00067343,663.41,-0.88139,663.41,0.34294
664.99,34.621,664.99,0.016426,664.99,0.042632,664.99,-0.3585,664.99,0.00045894,664.99,0.00012348,664.99,-0.35743,664.99,1.0118,664.99,0.00057989,664.99,0.0005572,664.99,0.0034044,664.99,0.001144,664.99,-0.88286,664.99,0.33991
666.58,34.61,666.58,0.045023,666.58,0.033193,666.58,-0.35908,666.58,-0.00014999,666.58,0.00033066,666.58,-0.35861,666.58,1.0123,666.58,0.0006034,666.58,-8.82E-06,666.58,0.0027231,666.58,0.0019146,666.58,-0.88483,666.58,0.3369
668.17,34.569,668.17,0.062461,668.17,0.01482,668.17,-0.3608,668.17,-0.00066787,6.68E+02,0.00037031,668.17,-0.36021,668.17,1.0138,668.17,0.00065255,668.17,1.48E-05,668.17,0.0024959,668.17,0.0015448,668.17,-0.88642,668.17,0.33346
669.75,34.541,669.75,0.026157,669.75,0.012713,669.75,-0.3616,669.75,-0.00015398,6.70E+02,0.00030232,669.75,-0.36027,669.75,1.013,669.75,-0.00018099,669.75,0.00011119,669.75,0.0021907,669.75,0.0012298,669.75,-0.88742,669.75,0.32923
671.34,34.511,671.34,0.039434,671.34,0.034004,671.34,-0.36208,671.34,-0.00029019,671.34,0.0002403,671.34,-0.36059,671.34,1.0118,671.34,0.00023558,671.34,0.00086047,671.34,0.0030487,671.34,0.0010955,671.34,-0.88705,671.34,0.32458
672.92,34.478,672.92,0.0092185,672.92,0.02296,672.92,-0.36326,672.92,0.00023186,672.92,0.00013618,672.92,-0.3604,672.92,1.0118,672.92,-0.00014292,672.92,0.000429,672.92,0.0017272,672.92,0.00098773,672.92,-0.88803,672.92,0.32197
674.51,34.439,674.51,0.01176,674.51,0.010923,674.51,-0.36438,674.51,0.00016222,674.51,0.0002037,674.51,-0.36241,674.51,1.0117,674.51,-0.00065433,674.51,7.79E-05,674.51,0.0031869,674.51,0.00019041,674.51,-0.88784,674.51,0.31855
676.1,34.414,676.1,0.065039,676.1,0.0022578,676.1,-0.36535,676.1,0.0010323,6.76E+02,0.00039793,676.1,-0.36328,676.1,1.012,676.1,-0.0018155,676.1,-0.00016914,676.1,0.0023761,676.1,0.00031194,676.1,-0.88937,676.1,0.31537
677.68,34.384,677.68,0.085969,677.68,0.029432,677.68,-0.36639,677.68,0.0011037,677.68,0.00018637,677.68,-0.3645,677.68,1.0125,677.68,-0.0024085,677.68,0.0002741,677.68,0.0030861,677.68,-0.00093746,677.68,-0.89033,677.68,0.31129
679.27,34.372,679.27,0.10646,679.27,0.037461,679.27,-0.36626,679.27,0.0013128,679.27,0.00026182,679.27,-0.36393,679.27,1.0107,679.27,-0.0027103,679.27,0.00039268,679.27,0.0042739,679.27,-0.0014984,679.27,-0.89028,679.27,0.30708
680.86,34.317,680.86,0.12525,680.86,0.045425,680.86,-0.36796,680.86,0.0013978,680.86,3.46E-05,680.86,-0.36553,680.86,1.0104,680.86,-0.0030956,680.86,0.00018695,680.86,0.0059015,680.86,-0.0020194,680.86,-0.8903,680.86,0.304
682.44,34.287,682.44,0.20699,682.44,0.077222,6.82E+02,-0.36871,682.44,0.0021906,682.44,-0.00018953,682.44,-0.36706,682.44,1.0096,682.44,-0.0049023,682.44,0.00013165,682.44,0.0061611,682.44,-0.0036303,682.44,-0.89058,682.44,0.3005
684.03,34.234,684.03,0.27113,684.03,0.11579,684.03,-0.37062,684.03,0.0026304,684.03,0.00021723,684.03,-0.36954,684.03,1.01,684.03,-0.0066951,684.03,5.61E-05,684.03,0.0068088,684.03,-0.0050824,684.03,-0.89158,684.03,0.29685
685.61,34.208,685.61,0.27721,685.61,0.11303,685.61,-0.37145,685.61,0.0027587,6.86E+02,9.21E-05,685.61,-0.37094,685.61,1.0101,685.61,-0.0069326,685.61,0.00036644,685.61,0.0067176,685.61,-0.0049898,685.61,-0.89235,685.61,0.29282
687.2,34.186,687.2,0.22447,687.2,0.074137,6.87E+02,-0.37223,687.2,0.002567,687.2,-3.40E-05,687.2,-0.37149,687.2,1.0104,687.2,-0.0056266,687.2,0.00061278,687.2,0.0061555,687.2,-0.0033067,687.2,-0.89367,687.2,0.28934
688.79,34.147,688.79,0.18722,688.79,0.069698,6.89E+02,-0.37362,688.79,0.0020025,688.79,0.00011131,688.79,-0.37297,688.79,1.0106,688.79,-0.0047852,688.79,0.00024955,688.79,0.0067526,688.79,-0.0029523,688.79,-0.89418,688.79,0.28629
690.37,34.106,690.37,0.13568,690.37,0.053793,690.37,-0.37576,690.37,0.0014504,690.37,0.00022477,690.37,-0.37489,690.37,1.0126,690.37,-0.003711,690.37,-0.00011,690.37,0.0059137,690.37,-0.0019032,690.37,-0.89647,690.37,0.28385
691.96,34.079,691.96,0.13297,691.96,0.059263,691.96,-0.37696,691.96,0.0013611,691.96,0.00027952,691.96,-0.37649,691.96,1.0133,691.96,-0.003227,691.96,-0.00014037,691.96,0.0058821,691.96,-0.002559,691.96,-0.8979,691.96,0.28007
693.54,34.021,693.54,0.11295,693.54,0.046697,693.54,-0.37824,693.54,0.0012845,693.54,2.89E-05,693.54,-0.3776,693.54,1.0123,693.54,-0.0027796,693.54,0.00022663,693.54,0.0065086,693.54,-0.0019992,693.54,-0.89688,693.54,0.27583
695.13,33.997,695.13,0.064176,695.13,0.050895,6.95E+02,-0.3789,695.13,0.00050901,695.13,0.00024573,695.13,-0.37797,695.13,1.012,695.13,-0.0020841,695.13,0.00064943,695.13,0.0059006,695.13,-0.0013878,695.13,-0.89741,695.13,0.272
696.71,33.94,696.71,0.043575,696.71,0.016644,696.71,-0.38123,696.71,0.00058417,696.71,7.53E-06,696.71,-0.37967,696.71,1.0131,696.71,-0.0015827,696.71,0.00015538,696.71,0.0049832,696.71,-0.0001506,696.71,-0.89847,696.71,0.26899
698.3,33.909,698.3,0.016485,698.3,0.0063686,6.98E+02,-0.38255,698.3,0.00015913,698.3,0.00032285,698.3,-0.38157,698.3,1.014,698.3,-0.0007465,698.3,-5.52E-05,698.3,0.004894,698.3,0.00076499,698.3,-0.8999,698.3,0.26634
699.88,33.866,699.88,0.025654,699.88,0.0032561,699.88,-0.38435,699.88,0.00048583,7.00E+02,0.00029261,699.88,-0.38307,699.88,1.0151,699.88,-0.00078015,699.88,-0.00020236,699.88,0.0038509,699.88,0.00059641,699.88,-0.90119,699.88,0.26292
701.47,33.825,701.47,0.0084167,701.47,0.013706,701.47,-0.38574,701.47,-4.14E-05,701.47,0.00030814,701.47,-0.38407,701.47,1.0148,701.47,-0.00042932,701.47,0.00016335,701.47,0.0035649,701.47,0.00042013,701.47,-0.90234,701.47,0.25882
703.05,33.803,703.05,0.01583,703.05,1.76E-02,703.05,-0.38674,703.05,-0.00010538,703.05,4.56E-05,703.05,-0.38451,703.05,1.0153,703.05,-7.96E-05,703.05,0.00049299,703.05,0.0026782,703.05,0.00021101,703.05,-0.90356,703.05,0.25579
704.64,33.736,704.64,0.0092262,704.64,0.015539,7.05E+02,-0.38867,704.64,2.90E-04,704.64,0.00010003,704.64,-0.38628,704.64,1.0156,704.64,-0.00069002,704.64,0.0004663,704.64,0.0035517,704.64,0.00080368,704.64,-0.90262,704.64,0.25268
706.22,33.701,706.22,0.014722,706.22,0.012741,706.22,-0.38987,706.22,8.64E-05,706.22,0.00011572,706.22,-0.38665,706.22,1.0147,706.22,0.00036063,706.22,-0.00011738,706.22,0.0040187,706.22,0.0005812,706.22,-0.90319,706.22,0.24956
707.81,33.645,707.81,0.060375,707.81,1.35E-02,707.81,-0.39189,707.81,0.0012473,707.81,5.29E-05,707.81,-0.38994,707.81,1.0157,707.81,-0.0015059,707.81,0.00013313,707.81,0.0020139,707.81,0.00051454,707.81,-0.90387,707.81,0.24643
709.39,33.617,709.39,0.066167,709.39,0.034814,7.09E+02,-0.39276,709.39,0.0007026,709.39,-0.00015675,709.39,-0.39054,709.39,1.0159,709.39,-0.0022147,709.39,6.44E-05,709.39,0.0030042,709.39,-0.00077693,709.39,-0.9041,709.39,0.2426
710.98,33.554,710.98,0.093396,710.98,0.042001,710.98,-0.39397,710.98,0.0010303,7.11E+02,0.00019824,710.98,-0.39146,710.98,1.0134,710.98,-0.0023483,710.98,0.00028544,710.98,0.0044554,710.98,-0.0016826,710.98,-0.90223,710.98,0.23853
712.56,33.524,712.56,0.10919,712.56,0.068546,712.56,-0.39511,712.56,0.00088013,712.56,-9.84E-05,712.56,-0.39208,712.56,1.0142,712.56,-0.0033856,712.56,0.00034717,712.56,0.0051854,712.56,-0.0021465,712.56,-0.90261,712.56,0.23571
714.15,33.474,714.15,0.13046,714.15,0.05655,7.14E+02,-0.39675,714.15,0.0014542,714.15,7.81E-05,714.15,-0.39385,714.15,1.0142,714.15,-0.0032912,714.15,-0.00018602,714.15,0.0051012,714.15,-0.0022222,714.15,-0.90271,714.15,0.23276
715.73,33.444,715.73,0.21223,715.73,0.084247,7.16E+02,-0.39799,715.73,0.00208,715.73,-9.69E-05,715.73,-0.3952,715.73,1.0141,715.73,-0.0055386,715.73,7.89E-05,715.73,0.0056714,715.73,-0.0034073,715.73,-0.90436,715.73,0.23027
717.32,33.384,717.32,0.32897,717.32,0.14626,7.17E+02,-0.39977,717.32,0.0032384,7.17E+02,0.0001394,717.32,-0.39769,717.32,1.0146,717.32,-0.0077232,717.32,-4.25E-06,717.32,0.0077078,717.32,-0.0067435,717.32,-0.90319,717.32,0.22674
718.9,33.329,718.9,0.33533,718.9,0.15583,718.9,-0.40251,718.9,0.0030867,7.19E+02,-5.41E-05,718.9,-0.40055,718.9,1.0169,718.9,-0.0083577,718.9,0.00015212,718.9,0.0068503,718.9,-0.0067488,718.9,-0.90556,718.9,0.22407
720.48,33.269,720.48,0.12744,720.48,0.059005,7.20E+02,-0.40532,720.48,0.0013294,720.48,0.00036851,720.48,-0.4023,720.48,1.0189,720.48,-0.0032422,720.48,8.27E-05,720.48,0.0062625,720.48,-0.0023748,720.48,-0.90734,720.48,0.22078
