Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 55°,,Exp Aps 55°,,Exp Asp 55°,,Exp mm12 55°,,Exp mm13 55°,,Exp mm14 55°,,Exp mm21 55°,,Exp mm22 55°,,Exp mm23 55°,,Exp mm24 55°,,Exp mm31 55°,,Exp mm32 55°,,Exp mm33 55°,,Exp mm34 55°
563.33,35.242,563.33,0.31101,563.33,0.18296,563.33,-0.34352,563.33,-0.0011137,563.33,0.0031443,563.33,-0.34008,563.33,1.0284,563.33,0.0064959,563.33,-0.0024423,563.33,-0.00064077,563.33,0.0079266,563.33,-0.69733,563.33,0.67351
564.92,35.261,564.92,0.26392,564.92,0.16539,564.92,-0.34258,564.92,-0.00042138,564.92,0.0026313,564.92,-0.33841,564.92,1.0274,564.92,0.0052567,564.92,-0.003009,564.92,-0.0010728,564.92,7.38E-03,564.92,-0.70158,564.92,0.66825
566.51,35.276,566.51,0.21586,566.51,0.13068,566.51,-0.34209,566.51,0.00016952,566.51,0.0024003,566.51,-0.33737,566.51,1.027,566.51,0.0029392,566.51,-0.0029608,566.51,-0.0013376,566.51,0.0068142,566.51,-0.70618,566.51,0.66418
568.1,35.291,568.1,0.19254,568.1,0.077514,568.1,-0.34134,568.1,0.0013246,568.1,0.0028631,568.1,-0.33651,568.1,1.0256,568.1,0.00043712,568.1,-0.0032451,568.1,-0.00043115,568.1,0.0039845,568.1,-0.71014,568.1,0.66
569.69,35.318,569.69,0.21909,569.69,0.018766,569.69,-0.34015,569.69,0.0021826,569.69,0.0029713,569.69,-0.3359,569.69,1.025,569.69,-0.0026493,569.69,-0.0026243,569.69,0.0015407,569.69,0.0022138,569.69,-0.71359,569.69,0.65582
571.28,35.326,571.28,0.27777,571.28,0.042813,571.28,-0.33992,571.28,0.0025263,571.28,0.003104,571.28,-0.33632,571.28,1.0239,571.28,-0.0045889,571.28,-0.0031413,571.28,0.0031698,571.28,0.00013995,571.28,-0.71811,571.28,0.65273
572.87,35.367,572.87,0.31325,572.87,0.064291,572.87,-0.33844,572.87,0.0032254,572.87,0.0026991,572.87,-0.33545,572.87,1.0237,572.87,-0.0061189,572.87,-0.0028612,572.87,0.0026249,572.87,-0.00070848,572.87,-0.72292,572.87,0.64748
574.46,35.371,574.46,0.33386,574.46,0.073418,574.46,-0.33764,574.46,0.0035285,574.46,0.0026164,574.46,-0.3357,574.46,1.0215,574.46,-0.0063506,574.46,-0.0030336,574.46,0.0041707,574.46,-0.0017797,574.46,-0.72559,574.46,0.6416
576.05,35.391,576.05,0.30907,576.05,0.052662,576.05,-0.33678,576.05,0.0031625,576.05,0.0029869,576.05,-0.33554,576.05,1.0213,576.05,-0.005286,576.05,-0.0032819,576.05,0.0052427,576.05,-0.00085222,576.05,-0.72909,576.05,0.63642
577.64,35.406,577.64,0.26024,577.64,0.052482,577.64,-0.33607,577.64,0.0025273,577.64,0.0023969,577.64,-0.33608,577.64,1.0211,577.64,-0.0044344,577.64,-0.0031643,577.64,0.0055696,577.64,-0.00011128,577.64,-0.73298,577.64,0.63098
579.23,35.414,579.23,0.21362,579.23,0.014133,579.23,-0.33571,579.23,2.04E-03,579.23,0.0029587,579.23,-0.33569,579.23,1.0209,579.23,-0.0022911,579.23,-0.002789,579.23,0.0044638,579.23,0.0014017,579.23,-0.73781,579.23,0.62499
580.82,35.415,580.82,0.16735,580.82,0.058948,580.82,-0.33615,580.82,0.0010602,580.82,0.0025983,580.82,-0.33568,580.82,1.0229,580.82,-0.00031134,580.82,-0.0023425,580.82,0.0033626,580.82,0.0038516,580.82,-0.74341,580.82,0.62028
582.41,35.446,582.41,0.20324,582.41,0.10597,582.41,-0.33532,582.41,0.00032174,582.41,0.0027815,582.41,-0.33355,582.41,1.0235,582.41,0.0025868,582.41,-0.0031495,582.41,0.0020268,582.41,0.0051468,582.41,-0.74777,582.41,0.61558
583.99,35.441,583.99,0.21954,583.99,0.15461,583.99,-0.33604,583.99,0.00020448,583.99,0.0022,583.99,-0.33399,583.99,1.026,583.99,0.0039935,583.99,-0.0029388,583.99,-0.00045884,583.99,0.0071127,583.99,-0.75313,583.99,0.6109
585.58,35.454,585.58,0.25257,585.58,0.13478,585.58,-0.33546,585.58,-5.57E-04,585.58,0.0029289,585.58,-0.33272,585.58,1.0257,585.58,0.0046555,585.58,-0.0030772,585.58,0.00081558,585.58,0.0062814,585.58,-0.75722,585.58,0.60492
587.17,35.478,587.17,0.23907,587.17,0.13862,587.17,-0.33437,587.17,-0.00040136,587.17,0.0027881,587.17,-0.33103,587.17,1.0242,587.17,0.0043368,587.17,-0.0028173,587.17,5.81E-04,587.17,0.0064733,587.17,-0.76073,587.17,0.60051
588.76,35.478,588.76,0.19383,588.76,0.13184,588.76,-0.33478,588.76,0.00020808,588.76,0.0021311,588.76,-0.33056,588.76,1.0259,588.76,0.0035662,588.76,-0.0027566,588.76,-0.00029884,588.76,0.0058073,588.76,-0.7649,588.76,0.59703
590.35,35.466,590.35,0.16659,590.35,0.10883,590.35,-0.33528,590.35,0.00079138,590.35,0.0024527,590.35,-0.33044,590.35,1.0261,590.35,0.0022755,590.35,-0.0024327,590.35,-0.00074175,590.35,0.0046341,590.35,-0.76872,590.35,0.59227
591.94,35.49,591.94,0.17152,591.94,0.058507,591.94,-0.33383,591.94,0.0015933,591.94,0.0026261,591.94,-0.32853,591.94,1.0237,591.94,-0.00058873,591.94,-0.0025061,591.94,0.00059706,591.94,0.0031631,591.94,-0.77097,591.94,0.588
593.53,35.49,593.53,0.2175,593.53,0.030968,593.53,-0.3337,593.53,0.0022704,593.53,0.0024592,593.53,-0.32881,593.53,1.0231,593.53,-0.0025747,593.53,-0.0031943,593.53,0.0021471,593.53,0.0012726,593.53,-0.77351,593.53,0.58381
595.12,35.516,595.12,0.24241,595.12,0.038477,595.12,-0.33259,595.12,0.0025733,595.12,0.0022682,595.12,-0.32896,595.12,1.0225,595.12,-0.0038879,595.12,-0.0029594,595.12,0.0029312,595.12,-0.00030967,595.12,-0.77582,595.12,0.5795
596.71,35.518,596.71,0.28325,596.71,0.060093,596.71,-0.33252,596.71,0.0029435,596.71,0.0022828,596.71,-0.32929,596.71,1.0217,596.71,-0.0052587,596.71,-0.0029473,596.71,0.0039991,596.71,-0.0011899,596.71,-0.7802,596.71,0.57539
598.3,35.519,598.3,0.29376,598.3,0.05733,598.3,-0.33213,598.3,0.0032694,598.3,0.0023934,598.3,-0.32922,598.3,1.0211,598.3,-0.0056876,598.3,-0.0025018,598.3,0.0060231,598.3,-0.0016586,598.3,-0.78174,598.3,0.56996
599.89,35.513,599.89,0.29173,599.89,0.058562,599.89,-0.33247,599.89,0.0032457,599.89,0.0021683,599.89,-0.33056,599.89,1.0211,599.89,-0.005302,599.89,-0.0029322,599.89,0.005494,599.89,-1.61E-03,599.89,-0.78566,599.89,0.5659
601.48,35.524,601.48,0.23587,601.48,0.041345,601.48,-0.33215,601.48,0.0027131,601.48,0.0018362,601.48,-0.33096,601.48,1.0217,601.48,-0.0043125,601.48,-0.0025334,601.48,0.0051204,601.48,-0.00036061,601.48,-0.78935,601.48,0.56094
603.06,35.524,603.06,0.21139,603.06,0.024527,603.06,-0.33209,603.06,0.0021578,603.06,0.0022952,603.06,-0.33119,603.06,1.0222,603.06,-0.0033707,603.06,-0.0025943,603.06,0.005146,603.06,0.00041053,603.06,-0.79209,603.06,0.5559
604.65,35.517,604.65,0.17649,604.65,0.047277,604.65,-0.3325,604.65,0.0019986,604.65,0.0024496,604.65,-0.3308,604.65,1.0223,604.65,-0.0010698,604.65,-0.0027006,604.65,0.0044304,604.65,0.0021907,604.65,-0.79587,604.65,0.55119
606.24,35.502,606.24,0.16377,606.24,0.080577,606.24,-0.33343,606.24,0.00096081,606.24,0.0021895,606.24,-0.33207,606.24,1.0242,606.24,0.0013891,606.24,-0.0030799,606.24,0.0040996,606.24,0.0036322,606.24,-0.79962,606.24,0.54699
607.83,35.524,607.83,0.18004,607.83,0.092524,607.83,-0.33281,607.83,1.34E-05,607.83,0.0023655,607.83,-0.33118,607.83,1.0243,607.83,0.0024274,607.83,-0.0025421,607.83,2.08E-03,607.83,0.0047558,607.83,-0.8043,607.83,0.54237
609.42,35.499,609.42,0.19084,609.42,0.12193,609.42,-0.33385,609.42,3.40E-05,609.42,0.0023757,609.42,-0.33134,609.42,1.0259,609.42,0.0032979,609.42,-0.0019915,609.42,0.0016605,609.42,0.0057075,609.42,-0.80716,609.42,0.53744
611.01,35.511,611.01,0.20051,611.01,0.14971,611.01,-0.33315,611.01,5.89E-04,611.01,0.0024119,611.01,-0.32882,611.01,1.0247,611.01,3.57E-03,611.01,-0.0025198,611.01,7.22E-05,611.01,0.0065947,611.01,-0.80945,611.01,0.53306
612.6,35.498,612.6,0.22183,612.6,0.13965,612.6,-0.33391,612.6,-6.62E-05,612.6,0.0023599,612.6,-0.32835,612.6,1.0256,612.6,0.0044418,612.6,-0.0030059,612.6,0.00027562,612.6,0.006104,612.6,-0.81189,612.6,0.52923
614.19,35.486,614.19,0.17058,614.19,0.11614,614.19,-0.33435,614.19,0.00070181,614.19,0.0020318,614.19,-0.32899,614.19,1.0251,614.19,0.0024132,614.19,-0.0028821,614.19,-0.0011366,614.19,0.0051884,614.19,-0.81541,614.19,0.5253
615.77,35.489,615.77,0.13618,615.77,0.11737,615.77,-0.33417,615.77,0.0014222,615.77,1.85E-03,615.77,-0.32898,615.77,1.0249,615.77,0.0018587,615.77,-0.0022727,615.77,-0.00048755,615.77,0.0046476,615.77,-0.81798,615.77,0.52115
617.36,35.484,617.36,0.13488,617.36,0.067308,617.36,-0.335,617.36,0.0012256,617.36,2.03E-03,617.36,-0.32896,617.36,1.0268,617.36,0.00038669,617.36,-0.0022435,617.36,0.0018523,617.36,0.0030241,617.36,-0.82221,617.36,0.51862
618.95,35.481,618.95,0.18844,618.95,0.024777,618.95,-0.33438,618.95,0.0023411,618.95,0.0019588,618.95,-0.32977,618.95,1.0248,618.95,-0.0023671,618.95,-0.0025254,618.95,0.0020342,618.95,0.00056007,618.95,-0.82247,618.95,0.5139
620.54,35.47,620.54,0.25346,620.54,0.037487,620.54,-0.3341,620.54,0.0028613,620.54,0.002251,620.54,-0.33004,620.54,1.0228,620.54,-0.0048463,620.54,-0.0023285,620.54,0.003375,620.54,-0.00081058,620.54,-0.82302,620.54,0.50884
622.13,35.455,622.13,0.26223,622.13,0.028771,622.13,-0.33437,622.13,0.0034082,622.13,0.0022049,622.13,-0.32974,622.13,1.0223,622.13,-0.0049982,622.13,-0.0018715,622.13,0.0040564,622.13,-0.0013039,622.13,-0.82495,622.13,0.50365
623.72,35.456,623.72,0.28604,623.72,0.050712,623.72,-0.33438,623.72,0.0034872,623.72,1.87E-03,623.72,-0.33022,623.72,1.0219,623.72,-0.005609,623.72,-0.0025949,623.72,0.0043531,623.72,-0.0013328,623.72,-0.82742,623.72,0.50094
625.3,35.452,625.3,0.26767,625.3,0.051962,625.3,-0.33464,625.3,0.0034885,625.3,0.0014327,625.3,-0.33096,625.3,1.0225,625.3,-0.0046829,625.3,-0.0027917,625.3,0.0052568,625.3,-0.0015913,625.3,-0.8302,625.3,0.49598
626.89,35.434,626.89,0.28286,626.89,0.043917,626.89,-0.33554,626.89,0.0034135,626.89,0.0022252,626.89,-0.33318,626.89,1.0233,626.89,-0.0048049,626.89,-0.0029055,626.89,0.005184,626.89,-0.0018445,626.89,-0.83315,626.89,0.49207
628.48,35.419,628.48,0.23621,628.48,0.029354,628.48,-0.33579,628.48,0.0028332,628.48,0.0020525,628.48,-0.33335,628.48,1.0229,628.48,-0.0043328,628.48,-0.0022925,628.48,0.0059488,628.48,-0.00063756,628.48,-0.83522,628.48,0.487
630.07,35.398,630.07,0.16144,630.07,0.03641,630.07,-0.33669,630.07,2.25E-03,630.07,0.0019637,630.07,-0.33388,630.07,1.0231,630.07,-0.001588,630.07,-0.0021143,630.07,0.0053279,630.07,0.001154,630.07,-0.83771,630.07,0.48325
631.66,35.404,631.66,0.15737,631.66,0.066213,631.66,-0.33696,631.66,0.0017163,631.66,0.0021453,631.66,-0.33406,631.66,1.0248,631.66,9.67E-05,631.66,-0.0029003,631.66,0.0043897,631.66,0.0025049,631.66,-0.84084,631.66,0.47919
633.25,35.383,633.25,0.14842,633.25,0.11407,633.25,-0.33775,633.25,0.0016834,633.25,0.0019461,633.25,-0.33446,633.25,1.0251,633.25,0.0020585,633.25,-0.002944,633.25,0.0026047,633.25,0.0038733,633.25,-0.8429,633.25,0.47545
634.83,35.357,634.83,0.16981,634.83,0.095353,634.83,-0.33888,634.83,0.00045821,634.83,0.0022649,634.83,-0.33474,634.83,1.0259,634.83,0.0025215,634.83,-0.0026802,634.83,0.0020262,634.83,0.0042603,634.83,-0.84662,634.83,0.4703
636.42,35.345,636.42,0.1832,636.42,0.12809,636.42,-0.33907,636.42,2.91E-04,636.42,0.002053,636.42,-0.33473,636.42,1.0256,636.42,0.0037222,636.42,-0.0024521,636.42,0.0019467,636.42,0.0053868,636.42,-0.84771,636.42,0.46591
638.01,35.338,638.01,0.16424,638.01,0.11979,638.01,-0.3397,638.01,0.00075158,638.01,0.001922,638.01,-0.3351,638.01,1.0263,638.01,0.0033665,638.01,-0.0027934,638.01,0.0016504,638.01,0.0045531,638.01,-0.85073,638.01,0.46293
639.6,35.298,639.6,0.1538,639.6,0.12793,639.6,-0.34139,639.6,0.00079718,639.6,0.0015791,639.6,-0.33642,639.6,1.028,639.6,0.0028323,639.6,-0.0025398,639.6,0.00036402,639.6,5.36E-03,639.6,-0.85334,639.6,0.45952
641.18,35.304,641.18,0.14088,641.18,0.11515,641.18,-0.3415,641.18,0.001407,641.18,0.0020385,641.18,-0.33608,641.18,1.0293,641.18,0.0016448,641.18,-0.0020969,641.18,0.0010116,641.18,0.0048495,641.18,-0.85674,641.18,0.45542
642.77,35.282,642.77,0.13075,642.77,0.088652,642.77,-0.34185,642.77,0.00144,642.77,0.0020327,642.77,-0.33573,642.77,1.0275,642.77,0.0012108,642.77,-0.0021944,642.77,0.00093098,642.77,0.0033108,642.77,-0.85755,642.77,0.45049
644.36,35.258,644.36,0.13429,644.36,0.074723,644.36,-0.34229,644.36,0.0014269,644.36,1.93E-03,644.36,-0.33635,644.36,1.0266,644.36,0.00062392,644.36,-0.0023719,644.36,0.00078527,644.36,0.0030142,644.36,-0.85791,644.36,0.44711
645.95,35.256,645.95,0.15834,645.95,0.059329,645.95,-0.34234,645.95,0.0023417,645.95,0.0016337,645.95,-0.33581,645.95,1.0262,645.95,-0.00075817,645.95,-0.0028698,645.95,0.0017157,645.95,0.001608,645.95,-0.85952,645.95,0.44372
647.53,35.232,647.53,0.19319,647.53,0.03368,647.53,-0.34352,647.53,0.0027775,647.53,1.87E-03,647.53,-0.33775,647.53,1.0269,647.53,-0.0019185,647.53,-0.0027846,647.53,0.0022023,647.53,0.00021365,647.53,-0.86248,647.53,0.44049
649.12,35.198,649.12,0.19576,649.12,0.021961,649.12,-0.34489,649.12,0.0021537,649.12,2.04E-03,649.12,-0.33899,649.12,1.0281,649.12,-0.0033585,649.12,-0.0023631,649.12,0.0038505,649.12,-6.53E-05,649.12,-0.86487,649.12,0.43668
650.71,35.194,650.71,0.20638,650.71,0.014696,650.71,-0.34476,650.71,0.0028663,650.71,1.63E-03,650.71,-0.33938,650.71,1.0271,650.71,-0.0034848,650.71,-0.0018962,650.71,0.0055211,650.71,-0.0010561,650.71,-0.86549,650.71,0.43233
652.3,35.169,652.3,0.25777,652.3,0.037698,652.3,-0.3452,652.3,0.0033285,652.3,0.001741,652.3,-0.34002,652.3,1.026,652.3,-0.0044891,652.3,-0.0023667,652.3,0.0060834,652.3,-0.0020054,652.3,-0.86553,652.3,0.42912
653.88,35.152,653.88,0.25276,653.88,0.044102,653.88,-0.34581,653.88,0.0031488,653.88,0.0018417,653.88,-0.34145,653.88,1.0266,653.88,-0.0048187,653.88,-0.0023885,653.88,0.0058616,653.88,-0.0016352,653.88,-0.86754,653.88,0.42476
655.47,35.122,655.47,0.25919,655.47,0.022334,655.47,-0.34655,655.47,0.0035769,655.47,2.01E-03,655.47,-0.34193,655.47,1.0255,655.47,-0.0044827,655.47,-0.0022823,655.47,0.0049047,655.47,-0.0015363,655.47,-0.86847,655.47,0.42069
657.06,35.082,657.06,0.22275,657.06,0.025362,657.06,-0.34807,657.06,0.0028558,657.06,0.0020079,657.06,-0.34316,657.06,1.0264,657.06,-0.003467,657.06,-2.36E-03,657.06,0.0061686,657.06,-0.0015596,657.06,-0.86976,657.06,0.41643
658.64,35.092,658.64,0.18191,658.64,0.015197,658.64,-0.34763,658.64,2.59E-03,658.64,0.0018692,658.64,-0.34325,658.64,1.0258,658.64,-0.0020995,658.64,-0.0023492,658.64,0.0058331,658.64,-0.00017517,658.64,-0.87153,658.64,0.41278
660.23,35.041,660.23,0.15234,660.23,0.034599,660.23,-0.34978,660.23,1.87E-03,660.23,1.78E-03,660.23,-0.34593,660.23,1.0271,660.23,-0.00098105,660.23,-0.0026307,660.23,0.0047628,660.23,0.0010655,660.23,-0.87409,660.23,0.40954
661.82,35.02,661.82,0.14143,661.82,0.052826,661.82,-0.35132,661.82,2.16E-03,661.82,0.0016696,661.82,-0.34731,661.82,1.0297,661.82,-4.58E-04,661.82,-0.0024316,661.82,0.0036553,661.82,0.0015054,661.82,-0.87775,661.82,0.40626
663.41,34.998,663.41,0.1181,663.41,0.06734,663.41,-0.35225,663.41,0.0016106,663.41,0.0019659,663.41,-0.34806,663.41,1.0305,663.41,0.00070623,663.41,-0.0018441,663.41,0.004271,663.41,0.0021002,663.41,-0.87957,663.41,0.40204
664.99,34.954,664.99,0.10731,664.99,0.10898,664.99,-0.35377,664.99,1.61E-03,664.99,0.0015311,664.99,-0.34781,664.99,1.0307,664.99,0.0019321,664.99,-0.0017962,664.99,0.0024226,664.99,0.0037061,664.99,-0.88111,664.99,0.39858
666.58,34.953,666.58,0.14704,666.58,0.098502,666.58,-0.35395,666.58,0.0006601,666.58,1.79E-03,666.58,-0.34787,666.58,1.0313,666.58,2.32E-03,666.58,-0.0023111,666.58,0.0020082,666.58,0.004346,666.58,-0.88279,666.58,0.39543
668.17,34.912,668.17,0.16034,668.17,0.11954,668.17,-0.35563,668.17,0.0012526,668.17,1.81E-03,668.17,-0.34942,668.17,1.0324,668.17,0.0023848,668.17,-0.0030116,668.17,-1.69E-05,668.17,0.0048624,668.17,-0.88447,668.17,0.39188
669.75,34.885,669.75,0.13727,669.75,0.12263,669.75,-0.35635,669.75,0.0016146,669.75,0.001719,669.75,-0.35011,669.75,1.0313,669.75,0.0021377,669.75,-2.48E-03,669.75,7.44E-05,669.75,0.0046501,669.75,-0.88542,669.75,0.38757
671.34,34.88,671.34,0.114,671.34,0.10274,671.34,-0.356,671.34,0.0012817,671.34,0.001428,671.34,-0.34939,671.34,1.0292,671.34,0.0020929,671.34,-2.06E-03,671.34,0.00094986,671.34,0.0037748,671.34,-0.88593,671.34,0.3837
672.92,34.819,672.92,0.12981,672.92,0.1014,672.92,-0.35808,672.92,0.001529,672.92,1.80E-03,672.92,-0.35145,672.92,1.0305,672.92,0.0014166,672.92,-0.00222,672.92,0.0012606,672.92,0.0040325,672.92,-0.88634,672.92,0.38063
674.51,34.821,674.51,0.13042,674.51,0.078234,674.51,-0.35772,674.51,0.0014874,674.51,1.61E-03,674.51,-0.35202,674.51,1.0289,674.51,0.00015023,674.51,-0.0024872,674.51,0.0026001,674.51,0.0033205,674.51,-0.8871,674.51,0.37804
676.1,34.778,676.1,0.14871,676.1,0.07876,676.1,-0.35995,676.1,0.0025778,676.1,1.80E-03,676.1,-0.35362,676.1,1.0317,676.1,-0.00096685,676.1,-0.0022807,676.1,0.0016211,676.1,0.0029853,676.1,-0.89008,676.1,0.37461
677.68,34.75,677.68,0.14467,677.68,0.048884,677.68,-0.36077,677.68,0.0026327,677.68,1.53E-03,677.68,-0.35437,677.68,1.0313,677.68,-0.0017709,677.68,-1.74E-03,677.68,0.0020091,677.68,0.0017187,677.68,-0.89089,677.68,0.37029
679.27,34.702,679.27,0.17646,679.27,0.045088,679.27,-0.36179,679.27,0.0031454,679.27,0.0016915,679.27,-0.35455,679.27,1.03,679.27,-0.0021186,679.27,-2.03E-03,679.27,0.0027618,679.27,0.0010195,679.27,-0.8902,679.27,0.36594
680.86,34.678,680.86,0.18824,680.86,0.043814,680.86,-0.36233,680.86,0.003314,680.86,0.0011823,680.86,-0.35499,680.86,1.0286,680.86,-0.0023734,680.86,-0.0022725,680.86,0.0039845,680.86,0.00018382,680.86,-0.89016,680.86,0.36309
682.44,34.659,682.44,0.23721,682.44,0.037717,682.44,-0.36285,682.44,0.0035962,682.44,1.51E-03,682.44,-0.35639,682.44,1.0276,682.44,-0.0036211,682.44,-0.0028066,682.44,0.003903,682.44,-0.00049872,682.44,-0.89122,682.44,0.36027
684.03,34.63,684.03,0.26739,684.03,0.026096,684.03,-0.3639,684.03,0.0039851,684.03,1.58E-03,684.03,-0.35876,684.03,1.028,684.03,-0.004217,684.03,-0.0024742,684.03,0.0049157,684.03,-0.0019933,684.03,-0.89192,684.03,0.35649
685.61,34.602,685.61,0.29468,685.61,0.028214,685.61,-0.36455,685.61,0.0043543,685.61,0.001534,685.61,-0.35981,685.61,1.0274,685.61,-0.0053465,685.61,-2.12E-03,685.61,0.0049551,685.61,-0.0022452,685.61,-0.89276,685.61,0.35259
687.2,34.543,687.2,0.2126,687.2,0.0084915,687.2,-0.367,687.2,0.0035891,687.2,0.0013154,687.2,-0.36216,687.2,1.0297,687.2,-0.0038336,687.2,-1.48E-03,687.2,0.0054028,687.2,-0.00063203,687.2,-0.89412,687.2,0.34954
688.79,34.53,688.79,0.19172,688.79,0.014688,688.79,-0.36829,688.79,0.0030359,688.79,0.0016028,688.79,-0.36209,688.79,1.0313,688.79,-0.0029701,688.79,-0.0018041,688.79,0.0057172,688.79,-0.00029011,688.79,-0.89755,688.79,0.34736
690.37,34.501,690.37,0.1861,690.37,0.039158,690.37,-0.37008,690.37,0.0028756,690.37,0.0015949,690.37,-0.36401,690.37,1.0339,690.37,-0.0025519,690.37,-0.0025754,690.37,0.0040602,690.37,0.0008843,690.37,-0.90049,690.37,0.34505
691.96,34.471,691.96,0.16991,691.96,0.042862,691.96,-0.37133,691.96,0.0029554,691.96,1.59E-03,691.96,-0.36502,691.96,1.0348,691.96,-0.0014095,691.96,-0.0023597,691.96,0.0040676,691.96,0.00051541,691.96,-0.90198,691.96,0.34121
693.54,34.405,693.54,0.17531,693.54,0.055805,693.54,-0.37258,693.54,0.0034348,693.54,1.21E-03,693.54,-0.36644,693.54,1.0319,693.54,-0.0020703,693.54,-2.22E-03,693.54,0.0040434,693.54,1.10E-03,693.54,-0.90011,693.54,0.33665
695.13,34.39,695.13,0.11741,695.13,0.066039,695.13,-0.37311,695.13,2.34E-03,695.13,0.0013829,695.13,-0.36652,695.13,1.0314,695.13,0.0001254,695.13,-2.03E-03,695.13,0.0039887,695.13,0.0016151,695.13,-0.90086,695.13,0.33275
696.71,34.331,696.71,0.1175,696.71,0.073387,696.71,-0.37534,696.71,0.0019811,696.71,0.0015353,696.71,-0.36836,696.71,1.0331,696.71,0.00054954,696.71,-2.18E-03,696.71,0.0046894,696.71,0.0023624,696.71,-0.90148,696.71,0.33072
698.3,34.319,698.3,0.11384,698.3,0.098225,698.3,-0.37668,698.3,0.0020509,698.3,1.50E-03,698.3,-0.37051,698.3,1.0352,698.3,0.00079103,698.3,-0.0021135,698.3,0.0031971,698.3,0.0035518,698.3,-0.90526,698.3,0.32828
699.88,34.265,699.88,0.13204,699.88,0.083982,699.88,-0.3785,699.88,0.0018286,699.88,1.93E-03,699.88,-0.37249,699.88,1.0351,699.88,0.0012946,699.88,-0.0024267,699.88,0.0029538,699.88,0.0026838,699.88,-0.90589,699.88,0.32522
701.47,34.245,701.47,0.11928,701.47,0.09749,701.47,-0.37998,701.47,2.28E-03,701.47,0.0018028,701.47,-0.37308,701.47,1.0377,701.47,0.00099204,701.47,-1.97E-03,701.47,0.0019019,701.47,0.0028467,701.47,-0.90849,701.47,0.32185
703.05,34.205,703.05,0.1114,703.05,0.066189,703.05,-0.38111,703.05,0.0013493,703.05,0.0019806,703.05,-0.37324,703.05,1.0378,703.05,0.00066773,703.05,-1.52E-03,703.05,0.0022132,703.05,2.74E-03,703.05,-0.90887,703.05,0.31867
704.64,34.165,704.64,0.11552,704.64,0.077623,704.64,-0.38257,704.64,0.0016868,704.64,1.77E-03,704.64,-0.37442,704.64,1.0383,704.64,0.0005559,704.64,-0.0018563,704.64,0.0021999,704.64,0.0033697,704.64,-0.90895,704.64,0.31564
706.22,34.128,706.22,0.12727,706.22,0.11374,706.22,-0.38421,706.22,0.0017975,706.22,1.67E-03,706.22,-0.37473,706.22,1.0384,706.22,0.0020504,706.22,-0.0023555,706.22,0.0011587,706.22,0.004063,706.22,-0.91088,706.22,0.31348
707.81,34.089,707.81,0.14292,707.81,0.10744,707.81,-0.38564,707.81,0.0028363,707.81,1.51E-03,707.81,-0.37694,707.81,1.0379,707.81,9.91E-05,707.81,-0.0027357,707.81,-0.00045178,707.81,0.0033812,707.81,-0.91201,707.81,0.31074
709.39,34.063,709.39,0.15388,709.39,0.089286,709.39,-0.38616,709.39,0.0033346,709.39,1.29E-03,709.39,-0.37804,709.39,1.0379,709.39,-0.00082748,709.39,-2.57E-03,709.39,-0.00015841,709.39,0.0024191,709.39,-0.91137,709.39,0.30667
710.98,34.035,710.98,0.16737,710.98,0.070952,710.98,-0.38655,710.98,0.0035992,710.98,1.33E-03,710.98,-0.37872,710.98,1.0358,710.98,-0.00078628,710.98,-2.28E-03,710.98,0.0023665,710.98,0.00067573,710.98,-0.91029,710.98,0.30259
712.56,33.992,712.56,0.17558,712.56,0.042152,712.56,-0.3876,712.56,0.0031938,712.56,0.0013959,712.56,-0.37954,712.56,1.0358,712.56,-0.0020002,712.56,-2.03E-03,712.56,0.0037661,712.56,0.00041361,712.56,-0.9103,712.56,0.30043
714.15,33.953,714.15,0.21519,714.15,0.02167,714.15,-0.38934,714.15,0.003667,714.15,1.66E-03,714.15,-0.38063,714.15,1.037,714.15,-0.002913,714.15,-2.05E-03,714.15,0.0048822,714.15,-0.0006508,714.15,-0.91157,714.15,0.29792
715.73,33.919,715.73,0.26565,715.73,0.032074,715.73,-0.39103,715.73,0.0044323,715.73,0.0013861,715.73,-0.38323,715.73,1.0381,715.73,-0.0044027,715.73,-0.0023077,715.73,0.0036516,715.73,-0.0008289,715.73,-0.91347,715.73,0.29571
717.32,33.854,717.32,0.354,717.32,0.031546,717.32,-0.39294,717.32,0.0055876,717.32,1.53E-03,717.32,-0.385,717.32,1.0381,717.32,-0.006326,717.32,-0.0021355,717.32,0.0050578,717.32,-0.003219,717.32,-0.91246,717.32,0.29188
718.9,33.809,718.9,0.38196,718.9,0.049743,718.9,-0.39609,718.9,0.0059034,718.9,0.001209,718.9,-0.38713,718.9,1.0418,718.9,-0.0071715,718.9,-2.14E-03,718.9,0.0040225,718.9,-0.0039115,718.9,-0.91717,718.9,0.29012
720.48,33.772,720.48,0.21117,720.48,0.05344,720.48,-0.39922,720.48,0.0044492,720.48,0.0014351,720.48,-0.38679,720.48,1.0476,720.48,-0.002512,720.48,-2.07E-03,720.48,0.0031781,720.48,4.73E-04,720.48,-0.92176,720.48,0.28808
722.07,33.759,722.07,0.11658,722.07,0.098497,722.07,-0.40069,722.07,0.0030023,722.07,1.64E-03,722.07,-0.38777,722.07,1.0499,722.07,0.0013977,722.07,-0.0019523,722.07,0.0036381,722.07,0.0019853,722.07,-0.92396,722.07,0.28623
