Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 60°,,Exp Aps 60°,,Exp Asp 60°,,Exp mm12 60°,,Exp mm13 60°,,Exp mm14 60°,,Exp mm21 60°,,Exp mm22 60°,,Exp mm23 60°,,Exp mm24 60°,,Exp mm31 60°,,Exp mm32 60°,,Exp mm33 60°,,Exp mm34 60°
563.33,31.584,563.33,0.21275,563.33,0.10111,563.33,-0.45689,563.33,-0.0017444,563.33,0.00054841,563.33,-0.45659,563.33,1.0115,563.33,0.0041083,563.33,0.00095674,563.33,-0.00082125,563.33,0.0037185,563.33,-0.50101,563.33,0.75307
564.92,31.544,564.92,0.21085,564.92,0.10147,564.92,-0.45842,564.92,-0.0017576,564.92,0.00091259,564.92,-0.45656,564.92,1.0118,564.92,0.0041049,564.92,0.00084297,564.92,-8.10E-05,564.92,0.0034047,564.92,-0.50764,564.92,0.74877
566.51,31.48,566.51,0.11533,566.51,0.069282,566.51,-0.46053,566.51,-0.00069534,566.51,0.00061769,566.51,-0.45823,566.51,1.0117,566.51,0.0019791,566.51,0.00081229,566.51,-0.0010517,566.51,0.0029653,566.51,-0.514,566.51,0.74373
568.1,31.428,568.1,0.032988,568.1,0.030619,568.1,-0.46193,568.1,0.00023124,568.1,0.00099772,568.1,-0.45962,568.1,1.0108,568.1,-0.00061642,568.1,0.00068132,568.1,-0.00022795,568.1,0.00085095,568.1,-0.51998,568.1,0.73863
569.69,31.367,569.69,0.1497,569.69,0.035623,569.69,-0.46312,569.69,0.0018433,569.69,0.0010283,569.69,-0.46172,569.69,1.0088,569.69,-0.0035456,569.69,0.00081681,569.69,0.001507,569.69,3.77E-05,569.69,-0.524,569.69,0.73364
571.28,31.334,571.28,0.23471,571.28,0.075058,571.28,-0.46412,571.28,0.0024017,571.28,0.00092609,571.28,-0.46393,571.28,1.0078,571.28,-0.0052172,571.28,0.00034759,571.28,0.0023028,571.28,-0.0020208,571.28,-0.53003,571.28,0.72938
572.87,31.267,572.87,0.32162,572.87,0.11275,572.87,-0.46619,572.87,0.0031737,572.87,0.0008319,572.87,-0.46682,572.87,1.0077,572.87,-0.0072447,572.87,0.00058272,572.87,0.0020488,572.87,-0.0030015,572.87,-0.5353,572.87,0.72445
574.46,31.216,574.46,0.38287,574.46,0.12822,574.46,-0.46679,574.46,0.0038619,574.46,0.00066462,574.46,-0.46879,574.46,1.0054,574.46,-0.0083487,574.46,0.00064864,574.46,0.0035989,574.46,-0.0039299,574.46,-0.54046,574.46,0.7178
576.05,31.157,576.05,0.34043,576.05,0.09853,576.05,-0.46858,576.05,0.0036474,576.05,0.00080549,576.05,-0.47102,576.05,1.0054,576.05,-0.0073234,576.05,0.00029734,576.05,0.0036594,576.05,-0.0028307,576.05,-0.54538,576.05,0.7118
577.64,31.09,577.64,0.27693,577.64,0.099392,577.64,-0.4704,577.64,0.0027237,577.64,0.00057088,577.64,-0.47344,577.64,1.0053,577.64,-0.0062878,577.64,0.00063052,577.64,0.0046036,577.64,-0.0028506,577.64,-0.5504,577.64,0.70509
579.23,31.02,579.23,0.1804,579.23,0.043622,579.23,-0.47252,579.23,0.0021585,579.23,0.00091883,579.23,-0.47609,579.23,1.0055,579.23,-0.0040636,579.23,0.00064559,579.23,0.0033621,579.23,-0.00079817,579.23,-0.5561,579.23,0.69883
580.82,30.976,580.82,0.058185,580.82,0.032932,580.82,-0.47427,580.82,0.0007544,580.82,0.00091385,580.82,-0.47724,580.82,1.0068,580.82,-0.001639,580.82,0.00082455,580.82,0.0030133,580.82,0.00031942,580.82,-0.56258,580.82,0.69279
582.41,30.918,582.41,0.084422,582.41,0.042579,582.41,-0.47669,582.41,-0.00064437,582.41,0.00076765,582.41,-0.47824,582.41,1.0084,582.41,0.0012133,582.41,0.00030965,582.41,0.0013337,582.41,0.0019173,582.41,-0.56869,582.41,0.68762
583.99,30.846,583.99,0.14594,583.99,0.06581,583.99,-0.47934,583.99,-0.0011954,583.99,0.00088711,583.99,-0.48012,583.99,1.0098,583.99,0.0023374,583.99,0.00037237,583.99,0.00034584,583.99,0.0030358,583.99,-0.57411,583.99,0.68188
585.58,30.792,585.58,0.15543,585.58,0.074888,585.58,-0.48095,585.58,-0.0013059,585.58,0.00089991,585.58,-0.48108,585.58,1.0101,585.58,0.0026595,585.58,0.00074534,585.58,0.00093629,585.58,0.0026928,585.58,-0.57936,585.58,0.67529
587.17,30.744,587.17,0.16096,587.17,0.070701,587.17,-0.48284,587.17,-0.0014082,587.17,0.00089713,587.17,-0.48144,587.17,1.0105,587.17,0.0026562,587.17,0.0005176,587.17,0.00061889,587.17,0.0030582,587.17,-0.58508,587.17,0.67084
588.76,30.691,588.76,0.089653,588.76,0.049698,588.76,-0.48442,588.76,-0.00063361,588.76,0.00079618,588.76,-0.48324,588.76,1.0105,588.76,0.0013297,588.76,0.00039273,588.76,0.00020155,588.76,0.0021352,588.76,-0.58941,588.76,0.66582
590.35,30.635,590.35,0.038136,590.35,0.028684,590.35,-0.48622,590.35,-0.00017532,590.35,0.00039895,590.35,-0.48463,590.35,1.0104,590.35,0.00035816,590.35,0.00046779,590.35,-0.00069904,590.35,0.001388,590.35,-0.59476,590.35,0.6599
591.94,30.591,591.94,0.072278,591.94,0.021688,591.94,-0.48734,591.94,0.0010152,591.94,0.00053084,591.94,-0.48559,591.94,1.0095,591.94,-0.0021579,591.94,0.00090877,591.94,0.00045567,591.94,0.000598,591.94,-0.59859,591.94,0.6556
593.53,30.544,593.53,0.16377,593.53,0.046631,593.53,-0.48824,593.53,0.0017933,593.53,0.00047345,593.53,-0.4873,593.53,1.0078,593.53,-0.0038735,593.53,0.00060696,593.53,0.0022188,593.53,-0.0010782,593.53,-0.60278,593.53,0.6499
595.12,30.495,595.12,0.28228,595.12,0.078091,595.12,-0.48956,595.12,0.0030849,595.12,0.00015267,595.12,-0.48936,595.12,1.0077,595.12,-0.0061803,595.12,0.00052619,595.12,0.0020671,595.12,-0.0023717,595.12,-0.60639,595.12,0.64452
596.71,30.439,596.71,0.31695,596.71,0.084431,596.71,-0.49125,596.71,0.0034937,596.71,0.00046828,596.71,-0.49155,596.71,1.0072,596.71,-0.0069407,596.71,0.00064145,596.71,0.0027926,596.71,-0.0026008,596.71,-0.61161,596.71,0.63924
598.3,30.384,598.3,0.33002,598.3,0.096305,598.3,-0.49222,598.3,0.0036125,598.3,0.00056991,598.3,-0.4937,598.3,1.0062,598.3,-0.0069771,598.3,0.00073527,598.3,0.0046931,598.3,-0.003583,598.3,-0.61386,598.3,0.63281
599.89,30.333,599.89,0.35312,599.89,0.092941,599.89,-0.49361,599.89,0.003817,599.89,0.00054565,599.89,-0.49563,599.89,1.005,599.89,-0.0073836,599.89,0.00030514,599.89,0.004383,599.89,-0.003382,599.89,-0.6189,599.89,0.62764
601.48,30.281,601.48,0.29653,601.48,0.076972,601.48,-0.49564,601.48,0.0033088,601.48,0.00032529,601.48,-0.49825,601.48,1.0065,601.48,-0.0061967,601.48,0.00054591,601.48,0.0044561,601.48,-0.0029353,601.48,-0.62325,601.48,0.6218
603.06,30.215,603.06,0.20816,603.06,0.065574,603.06,-0.49752,603.06,0.0021894,603.06,0.00065257,603.06,-0.50053,603.06,1.0068,603.06,-0.004832,603.06,0.00056319,603.06,0.0044484,603.06,-0.0018873,603.06,-0.62688,603.06,0.61538
604.65,30.152,604.65,0.1107,604.65,0.028849,604.65,-0.49943,604.65,0.0014352,604.65,0.00056476,604.65,-0.50183,604.65,1.007,604.65,-0.0028142,604.65,0.00073887,604.65,0.0039671,604.65,-0.00019429,604.65,-0.63147,604.65,0.60888
606.24,30.094,606.24,0.0097283,606.24,0.021481,606.24,-0.50186,606.24,0.0003787,606.24,0.00022359,606.24,-0.50394,606.24,1.0082,606.24,-0.00050236,606.24,0.00054106,606.24,0.0028424,606.24,0.00075178,606.24,-0.6368,606.24,0.60331
607.83,30.038,607.83,0.062225,607.83,0.03779,607.83,-0.50381,607.83,-0.00058514,607.83,0.00073295,607.83,-0.50522,607.83,1.0087,607.83,0.00067826,607.83,0.00052006,607.83,0.0017774,607.83,0.0011898,607.83,-0.64128,607.83,0.59771
609.42,29.968,609.42,0.12833,609.42,0.052794,609.42,-0.50646,609.42,-0.0011867,609.42,0.00051298,609.42,-0.50685,609.42,1.0105,609.42,0.0017433,609.42,0.00077264,609.42,0.00151,609.42,0.0025478,609.42,-0.64552,609.42,0.59166
611.01,29.919,611.01,0.16234,611.01,0.075507,611.01,-0.50777,611.01,-0.0014086,611.01,0.00057426,611.01,-0.50691,611.01,1.0098,611.01,0.0025983,611.01,0.00072972,611.01,0.00084153,611.01,0.0034375,611.01,-0.64933,611.01,0.58687
612.6,29.86,612.6,0.12979,612.6,0.058771,612.6,-0.50991,612.6,-0.0011296,612.6,0.00033043,612.6,-0.50846,612.6,1.0103,612.6,0.0021548,612.6,0.00053116,612.6,-0.00019627,612.6,0.0026602,612.6,-0.65317,612.6,0.58154
614.19,29.792,614.19,0.082133,614.19,0.054137,614.19,-0.51247,614.19,-0.00043903,614.19,0.00023571,614.19,-0.51055,614.19,1.0115,614.19,0.0012393,614.19,0.00050075,614.19,-0.00083876,614.19,0.0025262,614.19,-0.65744,614.19,0.5759
615.77,29.738,615.77,0.031488,615.77,0.038951,615.77,-0.51377,615.77,5.03E-05,615.77,0.00056401,615.77,-0.51192,615.77,1.0107,615.77,-4.04E-05,615.77,0.0006621,615.77,6.73E-05,615.77,0.0016523,615.77,-0.66058,615.77,0.57007
617.36,29.68,617.36,0.076009,617.36,0.024334,617.36,-0.51548,617.36,0.0010173,617.36,0.00047811,617.36,-0.51397,617.36,1.0101,617.36,-0.0019425,617.36,0.00059075,617.36,0.0017808,617.36,-0.00014078,617.36,-0.66372,617.36,0.56519
618.95,29.639,618.95,0.18604,618.95,0.051296,618.95,-0.51612,618.95,0.0019812,618.95,0.00010505,618.95,-0.51504,618.95,1.0086,618.95,-0.0041404,618.95,0.00055793,618.95,0.001696,618.95,-0.0018022,618.95,-0.66654,618.95,0.55971
620.54,29.559,620.54,0.31295,620.54,0.089647,620.54,-0.51807,620.54,0.0033701,620.54,7.58E-05,620.54,-0.51845,620.54,1.008,620.54,-0.0067673,620.54,0.0003961,620.54,0.0024907,620.54,-0.0031269,620.54,-0.66832,620.54,0.55352
622.13,29.492,622.13,0.33383,622.13,0.079488,622.13,-0.51977,622.13,0.0039047,622.13,8.35E-05,622.13,-0.52009,622.13,1.0079,622.13,-0.0070543,622.13,0.00098714,622.13,0.003591,622.13,-0.0031401,622.13,-0.67085,622.13,0.54721
623.72,29.443,623.72,0.33905,623.72,0.088863,623.72,-0.52108,623.72,0.0037223,623.72,0.00020048,623.72,-0.52157,623.72,1.0067,623.72,-0.0073146,623.72,0.00064104,623.72,0.0044978,623.72,-0.0032154,623.72,-0.67401,623.72,0.54254
625.3,29.387,625.3,0.36227,625.3,0.10245,625.3,-0.52282,625.3,0.0038602,625.3,0.00038238,625.3,-0.5238,625.3,1.007,625.3,-0.0073509,625.3,0.00013173,625.3,0.0057097,625.3,-0.0042265,625.3,-0.67734,625.3,0.53642
626.89,29.317,626.89,0.30816,626.89,0.071113,626.89,-0.52535,626.89,0.0035587,626.89,0.00017294,626.89,-0.52681,626.89,1.0077,626.89,-0.0064137,626.89,0.00059398,626.89,0.0039385,626.89,-0.0029133,626.89,-0.68102,626.89,0.53069
628.48,29.238,628.48,0.27918,628.48,0.063218,628.48,-0.52711,628.48,0.0032621,628.48,0.00014485,628.48,-0.52907,628.48,1.0069,628.48,-0.005827,628.48,0.00066063,628.48,0.0044523,628.48,-0.0025958,628.48,-0.68309,628.48,0.52352
630.07,29.18,630.07,0.19348,630.07,0.051448,630.07,-0.52914,630.07,0.0021503,630.07,0.00034819,630.07,-0.53097,630.07,1.0073,630.07,-0.0044084,630.07,0.00059603,630.07,0.0048106,630.07,-0.0016436,630.07,-0.68651,630.07,0.51832
631.66,29.104,631.66,0.12473,631.66,0.022519,631.66,-0.53195,631.66,0.0015587,631.66,0.00030677,631.66,-0.53344,631.66,1.0088,631.66,-0.0026427,631.66,0.00030782,631.66,0.0040051,631.66,-0.00082463,631.66,-0.68951,631.66,0.51261
633.25,29.032,633.25,0.069881,633.25,0.01265,633.25,-0.53419,633.25,0.0012092,633.25,0.00027987,633.25,-0.53552,633.25,1.0091,633.25,-0.0016758,633.25,0.00024045,633.25,0.0024773,633.25,0.00064053,633.25,-0.69238,633.25,0.50683
634.83,28.973,634.83,0.025241,634.83,0.023167,634.83,-0.53625,634.83,0.0005615,634.83,0.00044627,634.83,-0.53704,634.83,1.0097,634.83,-0.0011727,634.83,0.0005315,634.83,0.0019022,634.83,0.0012852,634.83,-0.69645,634.83,0.50041
636.42,28.9,636.42,0.072895,636.42,0.040204,636.42,-0.53823,636.42,-0.00052144,636.42,0.00027343,636.42,-0.53858,636.42,1.0094,636.42,0.00037739,636.42,0.0008564,636.42,0.0021007,636.42,0.0021871,636.42,-0.69847,636.42,0.49403
638.01,28.824,638.01,0.083315,638.01,0.034491,638.01,-0.54105,638.01,-0.00076312,638.01,0.00051751,638.01,-0.54074,638.01,1.0104,638.01,0.0011462,638.01,0.00017806,638.01,0.0018076,638.01,0.0016594,638.01,-0.70129,638.01,0.48882
639.6,28.761,639.6,0.079359,639.6,0.025168,639.6,-0.54339,639.6,-0.00070161,639.6,0.00037211,639.6,-0.54258,639.6,1.0116,639.6,0.00038367,639.6,0.00027459,639.6,0.00085986,639.6,0.0023281,639.6,-0.70402,639.6,0.48398
641.18,28.67,641.18,0.028706,641.18,0.02675,641.18,-0.5463,641.18,-6.00E-05,641.18,0.00016147,641.18,-0.54513,641.18,1.0115,641.18,-0.00022106,641.18,0.00056269,641.18,0.00063519,641.18,0.0017448,641.18,-0.70714,641.18,0.47763
642.77,28.607,642.77,0.024912,642.77,0.015155,642.77,-0.54758,642.77,0.00039301,642.77,0.00020509,642.77,-0.5465,642.77,1.0105,642.77,-0.00086232,642.77,0.0004247,642.77,0.0015344,642.77,0.00023594,642.77,-0.70823,642.77,0.47156
644.36,28.529,644.36,0.079722,644.36,0.014806,644.36,-0.55009,644.36,0.0011557,644.36,0.00022774,644.36,-0.54869,644.36,1.0112,644.36,-0.0018531,644.36,0.00040832,644.36,0.0016559,644.36,-8.27E-05,644.36,-0.70985,644.36,0.4667
645.95,28.457,645.95,0.1325,645.95,0.028306,645.95,-0.55212,645.95,0.0015356,645.95,0.00036114,645.95,-0.55077,645.95,1.0107,645.95,-0.0027494,645.95,0.00013135,645.95,0.0021827,645.95,-0.0011125,645.95,-0.7118,645.95,0.46153
647.53,28.394,647.53,0.21339,647.53,0.045898,647.53,-0.55401,647.53,0.0025332,647.53,0.00026825,647.53,-0.55258,647.53,1.0105,647.53,-0.00445,647.53,0.00038675,647.53,0.0020913,647.53,-0.0018923,647.53,-0.71432,647.53,0.45571
649.12,28.307,649.12,0.25423,649.12,0.044441,649.12,-0.55627,649.12,0.0032403,649.12,-1.29E-06,649.12,-0.55538,649.12,1.0103,649.12,-0.0054421,649.12,0.0011635,649.12,0.002666,649.12,-0.0016552,649.12,-0.7154,649.12,0.4496
650.71,28.248,650.71,0.27839,650.71,0.079308,650.71,-0.55775,650.71,0.0029545,650.71,0.00029395,650.71,-0.5566,650.71,1.0096,650.71,-0.0056183,650.71,0.00026601,650.71,0.0047871,650.71,-0.0034628,650.71,-0.71706,650.71,0.44375
652.3,28.167,652.3,0.33104,652.3,0.083232,652.3,-0.55967,652.3,0.00361,652.3,1.87E-05,652.3,-0.55955,652.3,1.0086,652.3,-0.0065806,652.3,0.00026618,652.3,0.0048391,652.3,-0.0036934,652.3,-0.71789,652.3,0.43853
653.88,28.091,653.88,0.34596,653.88,0.085291,653.88,-0.56191,653.88,0.0038312,653.88,-3.00E-05,653.88,-0.56302,653.88,1.0091,653.88,-0.007167,653.88,0.00017726,653.88,0.0043656,653.88,-0.0032845,653.88,-0.7197,653.88,0.43246
655.47,28.01,655.47,0.30271,655.47,0.070067,655.47,-0.56457,655.47,0.0034789,655.47,0.00019335,655.47,-0.56543,655.47,1.0092,655.47,-0.0062136,655.47,0.00062431,655.47,0.0047197,655.47,-0.0030428,655.47,-0.7218,655.47,0.42655
657.06,27.929,657.06,0.26246,657.06,0.083534,657.06,-0.56693,657.06,0.0027606,657.06,0.00036601,657.06,-0.56784,657.06,1.0099,657.06,-0.0055863,657.06,0.00058312,657.06,0.0059467,657.06,-0.0032925,657.06,-0.72297,657.06,0.42059
658.64,27.844,658.64,0.21607,658.64,0.047486,658.64,-0.56964,658.64,0.0025676,658.64,0.00026875,658.64,-0.56987,658.64,1.0102,658.64,-0.0041713,658.64,0.00020057,658.64,0.0055844,658.64,-0.0022666,658.64,-0.72447,658.64,0.41477
660.23,27.763,660.23,0.17506,660.23,0.027386,660.23,-0.57254,660.23,0.0021639,660.23,9.93E-05,660.23,-0.57263,660.23,1.0105,660.23,-0.003536,660.23,0.00025601,660.23,0.0037532,660.23,-0.001243,660.23,-0.7276,660.23,0.40932
661.82,27.682,661.82,0.15767,661.82,0.027886,661.82,-0.57536,661.82,0.0020133,661.82,0.00053725,661.82,-0.57609,661.82,1.012,661.82,-0.0029714,661.82,-5.70E-06,661.82,0.0039901,661.82,-0.0012791,661.82,-0.72902,661.82,0.40327
663.41,27.587,663.41,0.099978,663.41,0.016179,663.41,-0.57771,663.41,0.0014362,663.41,0.0002186,663.41,-0.57795,663.41,1.0114,663.41,-0.0017463,663.41,0.00021203,663.41,0.0039989,663.41,-0.00073698,663.41,-0.72949,663.41,0.39696
664.99,27.498,664.99,0.024594,664.99,0.021011,664.99,-0.58079,664.99,0.00051108,664.99,0.00026678,664.99,-0.58018,664.99,1.0122,664.99,-0.00087639,664.99,0.00045292,664.99,0.0031538,664.99,0.0004483,664.99,-0.73121,664.99,0.39185
666.58,27.418,666.58,0.030596,666.58,0.026239,666.58,-0.58354,666.58,-9.34E-05,666.58,0.00041377,666.58,-0.58305,666.58,1.013,666.58,-1.01E-06,666.58,0.0002725,666.58,0.0024565,666.58,0.0011851,666.58,-0.73306,666.58,0.3866
668.17,27.328,668.17,0.029519,668.17,0.012941,668.17,-0.58675,668.17,-0.00029414,668.17,0.00035854,668.17,-0.5859,668.17,1.0141,668.17,-0.00034001,668.17,0.00010746,668.17,0.0018228,668.17,0.00079012,668.17,-0.73472,668.17,0.38106
669.75,27.228,669.75,0.021429,669.75,0.019786,669.75,-0.58911,669.75,-0.00033308,669.75,0.00022232,669.75,-0.58783,669.75,1.0132,669.75,-0.00038759,669.75,0.00038918,669.75,0.0026124,669.75,0.00035003,669.75,-0.73475,669.75,0.37459
671.34,27.146,671.34,0.05222,671.34,0.031615,671.34,-0.5907,671.34,-0.00066565,671.34,9.27E-05,671.34,-0.58943,671.34,1.0121,671.34,6.26E-05,671.34,0.00088006,671.34,0.0027819,671.34,0.00038504,671.34,-0.7351,671.34,0.36817
672.92,27.062,672.92,0.011481,672.92,0.03226,672.92,-0.59356,672.92,0.00040375,672.92,8.73E-05,672.92,-0.59137,672.92,1.0128,672.92,-0.00047353,672.92,0.00047366,672.92,0.0008468,672.92,0.0019087,672.92,-0.73631,672.92,0.36364
674.51,26.971,674.51,0.046565,674.51,0.012603,674.51,-0.59582,674.51,0.00083607,674.51,0.00021664,674.51,-0.59396,674.51,1.0121,674.51,-0.0014856,674.51,7.75E-05,674.51,0.0018677,674.51,0.0012273,674.51,-0.73628,674.51,0.35836
676.1,26.889,676.1,0.12225,676.1,0.021873,676.1,-0.59861,676.1,0.0015412,676.1,0.00022038,676.1,-0.59687,676.1,1.0125,676.1,-0.0026643,676.1,0.00014269,676.1,0.0021154,676.1,-0.00065654,676.1,-0.73775,676.1,0.353
677.68,26.802,677.68,0.16702,677.68,0.032713,677.68,-0.60136,677.68,0.0019889,677.68,1.72E-05,677.68,-0.59974,677.68,1.0133,677.68,-0.0035633,677.68,0.00039148,677.68,0.0025549,677.68,-0.0012067,677.68,-0.73889,677.68,0.34718
679.27,26.707,679.27,0.19224,679.27,0.041969,679.27,-0.60298,679.27,0.0022941,679.27,5.30E-05,679.27,-0.6017,679.27,1.0113,679.27,-0.0038017,679.27,0.00039425,679.27,0.0039337,679.27,-0.001827,679.27,-0.73772,679.27,0.34055
680.86,26.598,680.86,0.2415,680.86,0.037903,680.86,-0.60601,680.86,0.0029464,680.86,-0.00015289,680.86,-0.60481,680.86,1.0114,680.86,-0.0046358,680.86,0.00045954,680.86,0.0046161,680.86,-0.0018669,680.86,-0.73755,680.86,0.33574
682.44,26.515,682.44,0.2991,682.44,0.06539,682.44,-0.60817,682.44,0.0033717,682.44,9.98E-05,682.44,-0.60748,682.44,1.0109,682.44,-0.0056742,682.44,7.76E-05,682.44,0.0050106,682.44,-0.0030317,682.44,-0.73796,682.44,0.32974
684.03,26.402,684.03,0.37979,684.03,0.086946,684.03,-0.61133,684.03,0.0042642,684.03,0.00032331,684.03,-0.61097,684.03,1.0113,684.03,-0.0070789,684.03,8.82E-05,684.03,0.0059971,684.03,-0.0041265,684.03,-0.7375,684.03,0.32413
685.61,26.304,685.61,0.36665,685.61,0.073028,685.61,-0.61392,685.61,0.0043016,685.61,0.00028243,685.61,-0.61386,685.61,1.0111,685.61,-0.0070444,685.61,0.00047083,685.61,0.0053525,685.61,-0.0033618,685.61,-0.73775,685.61,0.31787
687.2,26.229,687.2,0.32278,687.2,0.056174,687.2,-0.61623,687.2,0.0038526,687.2,-5.08E-05,687.2,-0.61592,687.2,1.0111,687.2,-0.0060331,687.2,0.00047199,687.2,0.0050139,687.2,-0.0027872,687.2,-0.73885,687.2,0.31274
688.79,26.135,688.79,0.25287,688.79,0.047111,688.79,-0.6192,688.79,0.0030095,688.79,1.96E-05,688.79,-0.61892,688.79,1.0115,688.79,-0.0047364,688.79,0.00041454,688.79,0.0053098,688.79,-0.0022928,688.79,-0.73931,688.79,0.30756
690.37,26.04,690.37,0.21585,690.37,0.052896,690.37,-0.62334,690.37,0.0023037,690.37,0.00042521,690.37,-0.62257,690.37,1.014,690.37,-0.0040878,690.37,-0.00018571,690.37,0.005232,690.37,-0.0023236,690.37,-0.74105,690.37,0.30295
691.96,25.939,691.96,0.20276,691.96,0.04361,691.96,-0.62616,691.96,0.0023559,691.96,0.00031058,691.96,-0.62583,691.96,1.0141,691.96,-0.0036208,691.96,-3.18E-05,691.96,0.0051063,691.96,-0.0021457,691.96,-0.74088,691.96,0.29686
693.54,25.816,693.54,0.21211,693.54,0.033946,693.54,-0.62884,693.54,0.0026153,693.54,-0.00019564,693.54,-0.62841,693.54,1.0132,693.54,-0.0038166,693.54,0.00042968,693.54,0.0051372,693.54,-0.0017909,693.54,-0.73942,693.54,0.2905
695.13,25.719,695.13,0.12358,695.13,0.036468,695.13,-0.63144,695.13,0.0014904,695.13,-0.00011086,695.13,-0.63068,695.13,1.0134,695.13,-0.0025598,695.13,0.00069467,695.13,0.0050498,695.13,-0.0011868,695.13,-0.73883,695.13,0.28474
696.71,25.617,696.71,0.077625,696.71,0.018993,696.71,-0.63486,696.71,0.0010872,696.71,1.90E-05,696.71,-0.63345,696.71,1.0142,696.71,-0.0019242,696.71,0.0004159,696.71,0.0045216,696.71,-0.00017603,696.71,-0.73932,696.71,0.27977
698.3,25.508,698.3,0.053472,698.3,0.017044,698.3,-0.63831,698.3,0.00069015,698.3,0.00031503,698.3,-0.63709,698.3,1.0148,698.3,-0.0012783,698.3,1.81E-05,698.3,0.0043931,698.3,-0.00021,698.3,-0.73933,698.3,0.27487
699.88,25.413,699.88,0.025796,699.88,0.008316,699.88,-0.6415,699.88,0.00046149,699.88,0.00028621,699.88,-0.64041,699.88,1.0155,699.88,-0.00073247,699.88,-0.00012359,699.88,0.0032196,699.88,0.00076007,699.88,-0.73996,699.88,0.2697
701.47,25.303,701.47,0.052918,701.47,0.02254,701.47,-0.64446,701.47,0.00073378,701.47,0.00038132,701.47,-0.64328,701.47,1.0158,701.47,-0.0012196,701.47,0.00010676,701.47,0.003046,701.47,-0.00025716,701.47,-0.73908,701.47,0.26349
703.05,25.215,703.05,0.016019,703.05,0.024642,703.05,-0.64764,703.05,0.00012038,703.05,7.92E-05,703.05,-0.64557,703.05,1.0166,703.05,-0.00080936,703.05,0.00045998,703.05,0.0027476,703.05,-0.00012417,703.05,-0.73992,703.05,0.25859
704.64,25.082,704.64,0.044105,704.64,0.016205,704.64,-0.65145,704.64,0.00094862,704.64,-4.15E-05,704.64,-0.64889,704.64,1.0169,704.64,-0.0010197,704.64,0.00028187,704.64,0.0018812,704.64,0.00078102,704.64,-0.73904,704.64,0.25343
706.22,24.972,706.22,0.02325,706.22,0.0028218,706.22,-0.65425,706.22,-0.00014,706.22,0.00020191,706.22,-0.65148,706.22,1.0166,706.22,-0.0004015,706.22,-4.74E-05,706.22,0.0033753,706.22,0.00088648,706.22,-0.73788,706.22,0.24814
707.81,24.85,707.81,0.07428,707.81,0.019258,707.81,-0.65781,707.81,0.0010448,707.81,0.00046044,707.81,-0.65521,707.81,1.0171,707.81,-0.0017201,707.81,5.99E-05,707.81,0.0026628,707.81,3.75E-05,707.81,-0.73679,707.81,0.24287
709.39,24.735,709.39,0.10682,709.39,0.032548,709.39,-0.66087,709.39,0.0012528,709.39,-7.06E-06,709.39,-0.65782,709.39,1.0174,709.39,-0.0022041,709.39,0.00018232,709.39,0.003012,709.39,-0.0010448,709.39,-0.73553,709.39,0.23704
710.98,24.635,710.98,0.10421,710.98,0.037929,710.98,-0.66255,710.98,0.0010638,710.98,5.66E-05,710.98,-0.65935,710.98,1.0155,710.98,-0.0021644,710.98,0.0004301,710.98,0.0035962,710.98,-0.001291,710.98,-0.73414,710.98,0.23127
712.56,24.532,712.56,0.19047,712.56,0.044937,712.56,-0.66561,712.56,0.0022318,712.56,-3.77E-05,712.56,-0.66273,712.56,1.0158,712.56,-0.0036662,712.56,0.0004772,712.56,0.0040193,712.56,-0.0016984,712.56,-0.73343,712.56,0.22644
714.15,24.412,714.15,0.23834,714.15,0.050667,714.15,-0.66894,714.15,0.0026241,714.15,0.00026627,714.15,-0.6664,714.15,1.0162,714.15,-0.0043483,714.15,3.86E-06,714.15,0.0044202,714.15,-0.0022448,714.15,-0.7321,714.15,0.22151
715.73,24.307,715.73,0.33793,715.73,0.053308,715.73,-0.67208,715.73,0.0039715,715.73,9.48E-05,715.73,-0.67036,715.73,1.0168,715.73,-0.0062084,715.73,-5.37E-05,715.73,0.0041855,715.73,-0.0022878,715.73,-0.73149,715.73,0.21683
717.32,24.183,717.32,0.51766,717.32,0.10233,717.32,-0.67528,717.32,0.0056504,717.32,0.0001066,717.32,-0.67416,717.32,1.0171,717.32,-0.0093887,717.32,4.12E-05,717.32,0.0053805,717.32,-0.0045996,717.32,-0.72961,717.32,0.21124
718.9,24.066,718.9,0.51037,718.9,0.092498,718.9,-0.67979,718.9,0.0057386,718.9,-0.0001328,718.9,-0.67754,718.9,1.0188,718.9,-0.0083318,718.9,0.00026547,718.9,0.0051898,718.9,-0.0050874,718.9,-0.72988,718.9,0.20638
720.48,23.938,720.48,0.21536,720.48,0.062731,720.48,-0.6846,720.48,0.002239,720.48,0.00023688,720.48,-0.68131,720.48,1.0213,720.48,-0.004118,720.48,0.00020644,720.48,0.0060021,720.48,-0.0024385,720.48,-0.72968,720.48,0.20085
722.07,23.817,722.07,0.048614,722.07,0.048413,722.07,-0.68871,722.07,0.00028243,722.07,2.12E-05,722.07,-0.68391,722.07,1.0228,722.07,-0.0016042,722.07,0.00015233,722.07,0.0057452,722.07,-0.0011191,722.07,-0.72908,722.07,0.19605
