Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 55°,,Exp Aps 55°,,Exp Asp 55°,,Exp mm12 55°,,Exp mm13 55°,,Exp mm14 55°,,Exp mm21 55°,,Exp mm22 55°,,Exp mm23 55°,,Exp mm24 55°,,Exp mm31 55°,,Exp mm32 55°,,Exp mm33 55°,,Exp mm34 55°
561.74,34.605,561.74,0.098722,561.74,0.074497,561.74,-0.36743,561.74,8.79E-04,561.74,0.0027086,561.74,-0.3647,561.74,1.0343,561.74,-9.45E-05,561.74,-1.78E-05,561.74,1.18E-03,561.74,0.0013165,561.74,-0.65427,561.74,0.71512
563.33,34.542,563.33,0.11361,563.33,0.072617,563.33,-0.37006,563.33,0.00015565,563.33,0.003021,563.33,-0.36635,563.33,1.0365,563.33,-3.49E-05,563.33,-9.74E-05,563.33,0.00048733,563.33,0.0012513,563.33,-0.65936,563.33,0.70966
564.92,34.514,564.92,0.13237,564.92,0.06855,564.92,-0.37046,564.92,5.59E-04,564.92,0.0032231,564.92,-0.36547,564.92,1.0348,564.92,5.75E-05,564.92,-0.00075587,564.92,7.35E-04,564.92,1.37E-03,564.92,-0.66232,564.92,0.70431
566.51,34.466,566.51,0.1326,566.51,0.055564,566.51,-0.37211,566.51,0.00088943,566.51,0.0028156,566.51,-0.36628,566.51,1.0342,566.51,-0.002412,566.51,-0.00018809,566.51,3.01E-04,566.51,0.00044688,566.51,-0.66791,566.51,0.69974
568.1,34.413,568.1,0.2311,568.1,0.074584,568.1,-0.37343,568.1,2.40E-03,568.1,0.0024328,568.1,-0.36794,568.1,1.0326,568.1,-5.18E-03,568.1,-0.00043974,568.1,0.00039692,568.1,-0.0017271,568.1,-0.67094,568.1,0.69439
569.69,34.369,569.69,0.33281,569.69,0.11452,569.69,-0.37455,569.69,0.0036153,569.69,0.0033254,569.69,-0.36958,569.69,1.0313,569.69,-0.0073567,569.69,-0.00035432,569.69,0.0033548,569.69,-3.31E-03,569.69,-0.67338,569.69,0.69047
571.28,34.34,571.28,0.40779,571.28,0.14876,571.28,-0.37597,571.28,4.18E-03,571.28,0.0024986,571.28,-0.37196,571.28,1.0317,571.28,-0.0094353,571.28,-5.59E-04,571.28,0.0039412,571.28,-0.0050536,571.28,-0.67832,571.28,0.68692
572.87,34.281,572.87,0.48269,572.87,0.1804,572.87,-0.37789,572.87,0.0048531,572.87,0.0023914,572.87,-0.37414,572.87,1.0315,572.87,-1.14E-02,572.87,-4.53E-04,572.87,0.0031285,572.87,-0.0062678,572.87,-0.68245,572.87,0.6821
574.46,34.24,574.46,0.51214,574.46,0.20828,574.46,-0.37831,574.46,0.0048112,574.46,0.0027849,574.46,-0.37561,574.46,1.0285,574.46,-0.011986,574.46,-0.0010659,574.46,0.0054488,574.46,-0.0071593,574.46,-0.68552,574.46,0.67515
576.05,34.212,576.05,0.48839,576.05,0.18567,576.05,-0.37893,576.05,0.0049462,576.05,0.002139,576.05,-0.37731,576.05,1.0282,576.05,-0.011477,576.05,-4.68E-04,576.05,0.0050162,576.05,-0.0065628,576.05,-0.68835,576.05,0.66982
577.64,34.166,577.64,0.42604,577.64,0.17349,577.64,-0.38025,577.64,0.0040766,577.64,0.0025898,577.64,-0.37951,577.64,1.0277,577.64,-0.010199,577.64,-5.93E-04,577.64,0.006667,577.64,-0.0056958,577.64,-0.6919,577.64,0.66361
579.23,34.099,579.23,0.34475,579.23,0.1333,579.23,-0.38238,579.23,0.0035487,579.23,0.0025915,579.23,-0.38233,579.23,1.0282,579.23,-0.008149,579.23,-7.15E-05,579.23,0.0053747,579.23,-0.0042666,579.23,-0.69577,579.23,0.65776
580.82,34.057,580.82,0.25436,580.82,0.097513,580.82,-0.3843,580.82,0.0028675,580.82,0.0026427,580.82,-0.38359,580.82,1.0299,580.82,-0.0057932,580.82,0.00025684,580.82,0.0043916,580.82,-2.76E-03,580.82,-0.70128,580.82,0.65285
582.41,34.016,582.41,0.17172,582.41,0.044674,582.41,-0.38587,582.41,0.0020238,582.41,0.0024378,582.41,-0.38379,582.41,1.031,582.41,-3.29E-03,582.41,-5.30E-04,582.41,0.0027543,582.41,-2.45E-04,582.41,-0.70513,582.41,0.64741
583.99,33.973,583.99,0.13231,583.99,0.044163,583.99,-0.38776,583.99,1.36E-03,583.99,0.0024473,583.99,-0.385,583.99,1.0326,583.99,-2.13E-03,583.99,-5.03E-04,583.99,1.28E-03,583.99,0.00034093,583.99,-0.71024,583.99,0.6422
585.58,33.938,585.58,0.12314,585.58,0.063382,585.58,-0.38867,585.58,0.0010319,585.58,0.002743,585.58,-0.38587,585.58,1.0318,585.58,-0.0015638,585.58,-0.0004826,585.58,0.0020716,585.58,-0.00015854,585.58,-0.71378,585.58,0.63592
587.17,33.894,587.17,0.11291,587.17,0.045226,587.17,-0.38965,587.17,0.00033426,587.17,0.0025431,587.17,-0.38558,587.17,1.0301,587.17,-0.0015189,587.17,-0.00050525,587.17,0.0013773,587.17,0.00063281,587.17,-0.71687,587.17,0.63104
588.76,33.86,588.76,0.13309,588.76,0.055258,588.76,-0.39152,588.76,1.59E-03,588.76,0.0023413,588.76,-0.38733,588.76,1.0322,588.76,-0.0022037,588.76,-2.27E-04,588.76,0.0013591,588.76,-0.00066194,588.76,-0.72147,588.76,0.6275
590.35,33.812,590.35,0.18819,590.35,0.077473,590.35,-0.39344,590.35,1.87E-03,590.35,0.0025473,590.35,-0.38826,590.35,1.0328,590.35,-0.0041602,590.35,-0.0001942,590.35,0.00044406,590.35,-0.0018158,590.35,-0.72598,590.35,0.62267
591.94,33.793,591.94,0.28722,591.94,0.096956,591.94,-0.39339,591.94,0.0033314,591.94,0.0026489,591.94,-0.38805,591.94,1.0314,591.94,-0.0064474,591.94,4.09E-05,591.94,1.66E-03,591.94,-3.02E-03,591.94,-0.72718,591.94,0.61859
593.53,33.748,593.53,0.33795,593.53,0.11665,593.53,-0.39481,593.53,0.0035443,593.53,2.27E-03,593.53,-0.38984,593.53,1.0303,593.53,-0.0080725,593.53,-5.28E-04,593.53,0.002676,593.53,-0.0036574,593.53,-0.73111,593.53,0.6135
595.12,33.718,595.12,0.44626,595.12,0.16718,595.12,-0.39525,595.12,0.0045261,595.12,2.41E-03,595.12,-0.39094,595.12,1.0286,595.12,-0.010272,595.12,-6.45E-04,595.12,0.0034616,595.12,-0.0063122,595.12,-0.73299,595.12,0.60826
596.71,33.672,596.71,0.46297,596.71,0.17738,596.71,-0.39694,596.71,0.0046416,596.71,0.0025176,596.71,-0.39318,596.71,1.0287,596.71,-0.010534,596.71,-0.00072943,596.71,0.0049529,596.71,-6.95E-03,596.71,-0.7367,596.71,0.60358
598.3,33.646,598.3,0.45902,598.3,0.18618,598.3,-0.3975,598.3,0.0046194,598.3,0.0023412,598.3,-0.39445,598.3,1.0288,598.3,-0.010876,598.3,2.66E-05,598.3,0.0069282,598.3,-0.0070713,598.3,-0.73921,598.3,0.59801
599.89,33.605,599.89,0.47725,599.89,0.17273,599.89,-0.399,599.89,0.0049646,599.89,0.0018802,599.89,-0.39666,599.89,1.0283,599.89,-0.011126,599.89,-1.04E-04,599.89,0.0058724,599.89,-0.0069488,599.89,-0.74321,599.89,0.59411
601.48,33.565,601.48,0.43889,601.48,0.15239,601.48,-0.40038,601.48,0.0046394,601.48,0.0018964,601.48,-0.3985,601.48,1.0288,601.48,-0.010065,601.48,-0.00038574,601.48,0.0056296,601.48,-0.0061375,601.48,-0.74614,601.48,0.58881
603.06,33.513,603.06,0.38189,603.06,0.14013,603.06,-0.40202,603.06,0.0041125,603.06,2.60E-03,603.06,-0.40067,603.06,1.029,603.06,-0.0084911,603.06,-0.00033897,603.06,0.0058104,603.06,-0.0056154,603.06,-0.7485,603.06,0.58306
604.65,33.474,604.65,0.27373,604.65,0.098812,604.65,-0.40338,604.65,0.0028944,604.65,0.0023707,604.65,-0.40063,604.65,1.0289,604.65,-0.006184,604.65,-3.68E-04,604.65,0.0049027,604.65,-3.45E-03,604.65,-0.75274,604.65,0.57769
606.24,33.424,606.24,0.19483,606.24,0.070232,606.24,-0.40542,606.24,0.0019062,606.24,0.0022486,606.24,-0.40281,606.24,1.0299,606.24,-0.0038919,606.24,-0.00076066,606.24,0.0048407,606.24,-2.48E-03,606.24,-0.75671,606.24,0.57254
607.83,33.378,607.83,0.17355,607.83,0.078229,607.83,-0.40702,607.83,1.83E-03,607.83,0.0025089,607.83,-0.40426,607.83,1.0304,607.83,-0.0035116,607.83,-1.86E-04,607.83,0.003229,607.83,-0.0021116,607.83,-0.76018,607.83,0.56684
609.42,33.322,609.42,0.1385,609.42,0.064806,609.42,-0.40934,609.42,0.001874,609.42,0.0022466,609.42,-0.40569,609.42,1.0331,609.42,-0.0027491,609.42,8.53E-05,609.42,0.0029272,609.42,-0.00072192,609.42,-0.76322,609.42,0.56173
611.01,33.281,611.01,0.12322,611.01,0.054827,611.01,-0.41048,611.01,0.0011525,611.01,0.0025614,611.01,-0.40571,611.01,1.0318,611.01,-0.0019149,611.01,-0.00047612,611.01,0.0023561,611.01,0.00026984,611.01,-0.76563,611.01,0.55723
612.6,33.256,612.6,0.14569,612.6,0.031753,612.6,-0.41186,612.6,1.83E-03,612.6,0.001899,612.6,-0.40641,612.6,1.0332,612.6,-0.0026504,612.6,-6.97E-04,612.6,5.38E-04,612.6,-0.00037076,612.6,-0.76971,612.6,0.55355
614.19,33.201,614.19,0.18378,614.19,0.054166,614.19,-0.41363,614.19,2.28E-03,614.19,0.0021728,614.19,-0.40722,614.19,1.033,614.19,-3.39E-03,614.19,-5.04E-04,614.19,3.58E-04,614.19,-0.0017397,614.19,-0.77271,614.19,0.54779
615.77,33.178,615.77,0.18875,615.77,0.074947,615.77,-0.41428,615.77,2.03E-03,615.77,2.37E-03,615.77,-0.40801,615.77,1.0326,615.77,-3.93E-03,615.77,-0.0003873,615.77,1.31E-03,615.77,-0.0021806,615.77,-0.77514,615.77,0.54355
617.36,33.123,617.36,0.25188,617.36,0.093005,617.36,-0.41717,617.36,2.67E-03,617.36,0.0018112,617.36,-0.41088,617.36,1.035,617.36,-0.0056665,617.36,-0.00029318,617.36,0.0036873,617.36,-3.71E-03,617.36,-0.77944,617.36,0.54038
618.95,33.089,618.95,0.37368,618.95,0.12209,618.95,-0.41713,618.95,0.0041625,618.95,0.0018015,618.95,-0.41208,618.95,1.0323,618.95,-0.0084328,618.95,-4.34E-04,618.95,0.0037657,618.95,-0.0051415,618.95,-0.7795,618.95,0.53487
620.54,33.042,620.54,0.45944,620.54,0.16099,620.54,-0.41808,620.54,0.0049406,620.54,2.07E-03,620.54,-0.41367,620.54,1.0307,620.54,-0.010606,620.54,-8.82E-05,620.54,0.0046655,620.54,-0.0067277,620.54,-0.78125,620.54,0.52946
622.13,32.988,622.13,0.45182,622.13,0.19159,622.13,-0.41965,622.13,0.0044853,622.13,2.10E-03,622.13,-0.41482,622.13,1.0306,622.13,-0.011137,622.13,1.57E-04,622.13,0.0057777,622.13,-0.0071797,622.13,-0.78328,622.13,0.52311
623.72,32.93,623.72,0.48986,623.72,0.16225,623.72,-0.42145,623.72,0.0054043,623.72,0.0020045,623.72,-0.41623,623.72,1.0298,623.72,-0.011077,623.72,-5.50E-04,623.72,0.0050514,623.72,-0.0069028,623.72,-0.78451,623.72,0.51974
625.3,32.906,625.3,0.49174,625.3,0.16834,625.3,-0.42215,625.3,0.0052404,625.3,0.0023094,625.3,-0.41777,625.3,1.0294,625.3,-0.010525,625.3,-1.23E-03,625.3,0.0063138,625.3,-0.0076356,625.3,-0.7872,625.3,0.51438
626.89,32.842,626.89,0.50052,626.89,0.17088,626.89,-0.42476,626.89,0.0052746,626.89,0.0019443,626.89,-0.42089,626.89,1.0306,626.89,-0.011363,626.89,-1.12E-03,626.89,0.0047525,626.89,-7.06E-03,626.89,-0.79073,626.89,0.51005
628.48,32.779,628.48,0.40488,628.48,0.15972,628.48,-0.42666,628.48,0.0041823,628.48,1.94E-03,628.48,-0.42304,628.48,1.0309,628.48,-0.0096931,628.48,-0.00027846,628.48,0.0067476,628.48,-0.0061307,628.48,-0.79252,628.48,0.50396
630.07,32.744,630.07,0.36573,630.07,0.11999,630.07,-0.42814,630.07,0.0042618,630.07,0.0019662,630.07,-0.42455,630.07,1.0311,630.07,-0.0081949,630.07,-2.88E-05,630.07,0.006788,630.07,-0.0051697,630.07,-0.79588,630.07,0.49971
631.66,32.692,631.66,0.31596,631.66,0.097641,631.66,-0.43029,631.66,0.003701,631.66,0.0019088,631.66,-0.42688,631.66,1.0329,631.66,-0.0069768,631.66,-4.68E-04,631.66,0.0053951,631.66,-4.09E-03,631.66,-0.79839,631.66,0.49479
633.25,32.627,633.25,0.26286,633.25,0.087754,633.25,-0.43267,633.25,0.0028583,633.25,0.002333,633.25,-0.42918,633.25,1.0334,633.25,-0.0057145,633.25,-8.90E-04,633.25,0.0044677,633.25,-3.10E-03,633.25,-0.80087,633.25,0.48959
634.83,32.591,634.83,0.22335,634.83,0.050449,634.83,-0.43393,634.83,2.75E-03,634.83,2.23E-03,634.83,-0.42902,634.83,1.0333,634.83,-0.0044217,634.83,-0.00092996,634.83,0.0022495,634.83,-0.001681,634.83,-0.80421,634.83,0.48422
636.42,32.535,636.42,0.18673,636.42,0.05387,636.42,-0.43565,636.42,2.21E-03,636.42,2.29E-03,636.42,-0.43026,636.42,1.0331,636.42,-3.53E-03,636.42,-7.23E-04,636.42,0.0026909,636.42,-0.0015478,636.42,-0.80586,636.42,0.47911
638.01,32.483,638.01,0.16724,638.01,0.045505,638.01,-0.43785,638.01,2.00E-03,638.01,2.11E-03,638.01,-0.4314,638.01,1.0342,638.01,-2.66E-03,638.01,-9.36E-04,638.01,0.0022462,638.01,-0.0016378,638.01,-0.80872,638.01,0.47501
639.6,32.423,639.6,0.15205,639.6,0.056097,639.6,-0.44033,639.6,0.0014782,639.6,0.001943,639.6,-0.43404,639.6,1.0362,639.6,-0.0031871,639.6,-6.40E-04,639.6,0.003032,639.6,-0.0015334,639.6,-0.81071,639.6,0.47108
641.18,32.365,641.18,0.19978,641.18,0.077474,641.18,-0.44295,641.18,2.29E-03,641.18,0.0022987,641.18,-0.43701,641.18,1.0382,641.18,-4.17E-03,641.18,-2.66E-04,641.18,0.0026856,641.18,-0.0025171,641.18,-0.81451,641.18,0.46564
642.77,32.327,642.77,0.23043,642.77,0.086792,642.77,-0.44391,642.77,2.86E-03,642.77,0.0019905,642.77,-0.43713,642.77,1.0373,642.77,-0.0048526,642.77,1.07E-04,642.77,0.0021562,642.77,-0.0033802,642.77,-0.81564,642.77,0.4608
644.36,32.274,644.36,0.27442,644.36,0.076217,644.36,-0.44474,644.36,3.26E-03,644.36,2.25E-03,644.36,-0.43735,644.36,1.0347,644.36,-0.0057756,644.36,-0.00071506,644.36,0.0019254,644.36,-3.07E-03,644.36,-0.81611,644.36,0.45568
645.95,32.207,645.95,0.33315,645.95,0.10549,645.95,-0.44705,645.95,0.0036054,645.95,2.11E-03,645.95,-0.43972,645.95,1.0351,645.95,-0.0071219,645.95,-1.13E-03,645.95,0.0029095,645.95,-0.0045965,645.95,-0.81704,645.95,0.45186
647.53,32.15,647.53,0.3447,647.53,0.15046,647.53,-0.4495,647.53,0.0031053,647.53,2.30E-03,647.53,-0.44225,647.53,1.0359,647.53,-0.0077433,647.53,-1.14E-03,647.53,0.0043368,647.53,-0.0060961,647.53,-0.81994,647.53,0.44784
649.12,32.099,649.12,0.39432,649.12,0.16438,649.12,-0.45195,649.12,0.0039283,649.12,2.19E-03,649.12,-0.44453,649.12,1.0383,649.12,-0.008997,649.12,-0.00038251,649.12,0.0053284,649.12,-7.00E-03,649.12,-0.82304,649.12,0.44359
650.71,32.046,650.71,0.44645,650.71,0.14988,650.71,-0.45297,650.71,0.0049876,650.71,1.85E-03,650.71,-0.44639,650.71,1.0367,650.71,-0.0099602,650.71,-2.43E-04,650.71,0.0062747,650.71,-0.0068666,650.71,-0.82344,650.71,0.43788
652.3,31.978,652.3,0.48273,652.3,0.17337,652.3,-0.45493,652.3,0.0051214,652.3,1.90E-03,652.3,-0.44883,652.3,1.0359,652.3,-0.010324,652.3,-7.09E-04,652.3,0.0076635,652.3,-0.0083511,652.3,-0.82386,652.3,0.43382
653.88,31.942,653.88,0.47242,653.88,0.1724,653.88,-0.45625,653.88,0.0051485,653.88,1.80E-03,653.88,-0.45071,653.88,1.0367,653.88,-0.010807,653.88,-9.77E-05,653.88,0.0068053,653.88,-7.59E-03,653.88,-0.82588,653.88,0.42896
655.47,31.866,655.47,0.46129,655.47,0.14208,655.47,-0.45848,655.47,0.0053809,655.47,1.63E-03,655.47,-0.45261,655.47,1.036,655.47,-0.010328,655.47,-5.74E-06,655.47,0.005466,655.47,-0.0066191,655.47,-0.82698,655.47,0.42356
657.06,31.8,657.06,0.4254,657.06,0.15447,657.06,-0.46071,657.06,0.0046437,657.06,1.91E-03,657.06,-0.45457,657.06,1.0363,657.06,-0.0093298,657.06,-0.00030107,657.06,0.0069566,657.06,-0.0071245,657.06,-0.82846,657.06,0.41781
658.64,31.745,658.64,0.39245,658.64,0.12671,658.64,-0.46226,658.64,0.0045257,658.64,1.96E-03,658.64,-0.45652,658.64,1.0362,658.64,-0.0086728,658.64,-6.81E-04,658.64,0.0062351,658.64,-0.0055601,658.64,-0.82903,658.64,0.41352
660.23,31.669,660.23,0.36643,660.23,0.10807,660.23,-0.46545,660.23,0.004126,660.23,2.11E-03,660.23,-0.45973,660.23,1.0369,660.23,-0.0072867,660.23,-1.21E-03,660.23,0.0056895,660.23,-0.0055034,660.23,-0.83195,660.23,0.4093
661.82,31.62,661.82,0.30581,661.82,0.11567,661.82,-0.4681,661.82,0.003347,661.82,1.81E-03,661.82,-0.46261,661.82,1.0394,661.82,-0.0065785,661.82,-1.48E-04,661.82,0.0053003,661.82,-0.005275,661.82,-0.83498,661.82,0.40539
663.41,31.528,663.41,0.26187,663.41,0.12663,663.41,-0.47115,663.41,2.74E-03,663.41,0.0021605,663.41,-0.46505,663.41,1.0399,663.41,-0.0059919,663.41,3.09E-04,663.41,0.0063978,663.41,-0.0048187,663.41,-0.83628,663.41,0.39987
664.99,31.454,664.99,0.21901,664.99,0.07189,664.99,-0.47415,664.99,2.51E-03,664.99,1.93E-03,664.99,-0.46752,664.99,1.042,664.99,-4.72E-03,664.99,-5.51E-04,664.99,0.0051812,664.99,-0.0026903,664.99,-0.83754,664.99,0.39581
666.58,31.41,666.58,0.20611,666.58,0.063814,666.58,-0.47556,666.58,2.31E-03,666.58,0.0020263,666.58,-0.46846,666.58,1.0419,666.58,-4.16E-03,666.58,-8.87E-04,666.58,0.0037864,666.58,-0.0023972,666.58,-0.83873,666.58,0.39136
668.17,31.326,668.17,0.22133,668.17,0.06019,668.17,-0.47894,668.17,2.61E-03,668.17,2.09E-03,668.17,-0.47213,668.17,1.0437,668.17,-0.0044385,668.17,-1.12E-03,668.17,0.0024333,668.17,-0.0021631,668.17,-0.84092,668.17,0.38651
669.75,31.266,669.75,0.21979,669.75,0.07498,669.75,-0.4803,669.75,2.42E-03,669.75,1.95E-03,669.75,-0.47253,669.75,1.0416,669.75,-4.66E-03,669.75,-8.50E-04,669.75,0.0024894,669.75,-0.0028771,669.75,-0.84124,669.75,0.38098
671.34,31.2,671.34,0.23396,671.34,0.069542,671.34,-0.48169,671.34,0.0028021,671.34,2.28E-03,671.34,-0.47409,671.34,1.04,671.34,-4.43E-03,671.34,-7.52E-04,671.34,0.0031739,671.34,-0.0028797,671.34,-0.84098,671.34,0.37598
672.92,31.134,672.92,0.25673,672.92,0.071505,672.92,-0.48446,672.92,0.0030339,672.92,1.86E-03,672.92,-0.47562,672.92,1.0414,672.92,-0.0053557,672.92,-8.62E-04,672.92,3.07E-03,672.92,-0.0030624,672.92,-0.84303,672.92,0.3725
674.51,31.075,674.51,0.25908,674.51,0.10576,674.51,-0.4861,674.51,0.0025833,674.51,1.98E-03,674.51,-0.47852,674.51,1.0415,674.51,-0.0064338,674.51,-8.29E-04,674.51,5.03E-03,674.51,-3.34E-03,674.51,-0.84289,674.51,0.36784
676.1,30.968,676.1,0.2859,676.1,0.097877,676.1,-0.48993,676.1,0.0031884,676.1,0.0019116,676.1,-0.48134,676.1,1.0422,676.1,-6.59E-03,676.1,-6.46E-04,676.1,0.0044868,676.1,-0.0036253,676.1,-0.84392,676.1,0.36365
677.68,30.898,677.68,0.33421,677.68,0.087262,677.68,-0.49241,677.68,0.0042872,677.68,1.62E-03,677.68,-0.48401,677.68,1.0428,677.68,-6.89E-03,677.68,-3.05E-04,677.68,0.0035632,677.68,-0.0043739,677.68,-0.84482,677.68,0.35881
679.27,30.842,679.27,0.34281,679.27,0.10945,679.27,-0.49425,679.27,0.0040801,679.27,1.72E-03,679.27,-0.48515,679.27,1.0432,679.27,-7.68E-03,679.27,-0.00020226,679.27,0.0041693,679.27,-0.0047219,679.27,-0.84549,679.27,0.35396
680.86,30.752,680.86,0.40224,680.86,0.12536,680.86,-0.49608,680.86,0.0047139,680.86,1.51E-03,680.86,-0.48736,680.86,1.0405,680.86,-0.0083752,680.86,-0.00098417,680.86,0.005417,680.86,-0.0060489,680.86,-0.84417,680.86,0.34912
682.44,30.686,682.44,0.45807,682.44,0.12691,682.44,-0.49744,682.44,0.0055819,682.44,1.09E-03,682.44,-0.48956,682.44,1.0389,682.44,-0.0097456,682.44,-6.93E-04,682.44,0.0050427,682.44,-0.0062659,682.44,-0.84338,682.44,0.34438
684.03,30.61,684.03,0.55104,684.03,0.14541,684.03,-0.49983,684.03,0.0066574,684.03,1.74E-03,684.03,-0.49285,684.03,1.039,684.03,-0.011385,684.03,-6.84E-04,684.03,0.0056485,684.03,-0.007635,684.03,-0.84387,684.03,0.33989
685.61,30.546,685.61,0.50869,685.61,0.14978,685.61,-0.50191,685.61,0.0059677,685.61,1.86E-03,685.61,-0.49505,685.61,1.0388,685.61,-0.010778,685.61,-4.38E-04,685.61,0.0064139,685.61,-0.007383,685.61,-0.84483,685.61,0.33483
687.2,30.447,687.2,0.46893,687.2,0.14145,687.2,-0.50663,687.2,0.005494,687.2,1.21E-03,687.2,-0.49921,687.2,1.0422,687.2,-0.010544,687.2,0.00023083,687.2,0.0063549,687.2,-0.0065842,687.2,-0.84768,687.2,0.33108
688.79,30.367,688.79,0.41687,688.79,0.1129,688.79,-0.51024,688.79,0.0050287,688.79,1.53E-03,688.79,-0.5013,688.79,1.0443,688.79,-0.0086782,688.79,-2.19E-04,688.79,0.006943,688.79,-0.0058247,688.79,-0.84988,688.79,0.32784
690.37,30.275,690.37,0.36199,690.37,0.10947,690.37,-0.51415,690.37,0.004406,690.37,1.80E-03,690.37,-0.50583,690.37,1.0471,690.37,-0.0076524,690.37,-4.59E-04,690.37,0.0064223,690.37,-0.0050553,690.37,-0.85082,690.37,0.32373
691.96,30.195,691.96,0.40886,691.96,0.12865,691.96,-0.51728,691.96,0.0045143,691.96,2.25E-03,691.96,-0.50906,691.96,1.0484,691.96,-0.0086078,691.96,-1.17E-03,691.96,0.0063751,691.96,-0.0059067,691.96,-0.85191,691.96,0.31902
693.54,30.118,693.54,0.39148,693.54,0.081515,693.54,-0.51809,693.54,0.0054924,693.54,1.65E-03,693.54,-0.50918,693.54,1.0456,693.54,-0.0077119,693.54,-6.17E-04,693.54,0.0045301,693.54,-4.37E-03,693.54,-0.84929,693.54,0.31292
695.13,30.05,695.13,0.31099,695.13,0.092094,695.13,-0.52064,695.13,0.0038919,695.13,1.55E-03,695.13,-0.51225,695.13,1.046,695.13,-0.0064774,695.13,-0.00052116,695.13,0.0040907,695.13,-0.0042473,695.13,-0.85034,695.13,0.30872
696.71,29.965,696.71,0.34002,696.71,0.085662,696.71,-0.52397,696.71,0.00442,696.71,1.84E-03,696.71,-0.51557,696.71,1.0472,696.71,-0.0063753,696.71,-0.00064246,696.71,0.0057075,696.71,-4.64E-03,696.71,-0.85101,696.71,0.30534
698.3,29.895,698.3,0.30985,698.3,0.096017,698.3,-0.52782,698.3,0.00354,698.3,2.09E-03,698.3,-0.51923,698.3,1.0497,698.3,-0.006126,698.3,-1.14E-03,698.3,0.0046977,698.3,-4.48E-03,698.3,-0.85448,698.3,0.30202
699.88,29.797,699.88,0.24715,699.88,0.0797,699.88,-0.53126,699.88,2.79E-03,699.88,1.82E-03,699.88,-0.52176,699.88,1.0504,699.88,-0.0048548,699.88,-7.91E-04,699.88,0.0051444,699.88,-3.64E-03,699.88,-0.85499,699.88,0.29736
701.47,29.707,701.47,0.24149,701.47,0.093485,701.47,-0.53573,701.47,0.0027518,701.47,1.98E-03,701.47,-0.52439,701.47,1.0538,701.47,-4.92E-03,701.47,-4.48E-04,701.47,0.0052639,701.47,-3.87E-03,701.47,-0.85688,701.47,0.29335
703.05,29.621,703.05,0.2505,703.05,0.09489,703.05,-0.53921,703.05,0.002976,703.05,1.75E-03,703.05,-0.52836,703.05,1.0565,703.05,-0.0061852,703.05,-1.89E-05,703.05,0.0047581,703.05,-3.05E-03,703.05,-0.8577,703.05,0.28908
704.64,29.513,704.64,0.24952,704.64,0.088465,704.64,-0.54316,704.64,0.0028654,704.64,1.81E-03,704.64,-0.53095,704.64,1.0573,704.64,-0.0057712,704.64,-2.94E-04,704.64,0.0048094,704.64,-0.0031714,704.64,-0.85809,704.64,0.28531
706.22,29.437,706.22,0.26934,706.22,0.072779,706.22,-0.54582,706.22,3.41E-03,706.22,1.89E-03,706.22,-0.53217,706.22,1.0575,706.22,-4.98E-03,706.22,-1.11E-03,706.22,0.0040338,706.22,-3.54E-03,706.22,-0.85818,706.22,0.28172
707.81,29.35,707.81,0.29309,707.81,0.080328,707.81,-0.54825,707.81,0.0035525,707.81,0.0019947,707.81,-0.53663,707.81,1.0568,707.81,-0.0059548,707.81,-1.01E-03,707.81,0.0023945,707.81,-3.54E-03,707.81,-0.8575,707.81,0.27703
709.39,29.261,709.39,0.28078,709.39,0.076187,709.39,-0.55045,709.39,0.0037258,709.39,1.35E-03,709.39,-0.53838,709.39,1.0558,709.39,-0.0055779,709.39,-7.00E-04,709.39,0.0020337,709.39,-0.003646,709.39,-0.85596,709.39,0.27205
710.98,29.16,710.98,0.31445,710.98,0.096079,710.98,-0.55218,710.98,0.0037522,710.98,1.95E-03,710.98,-0.54009,710.98,1.052,710.98,-5.52E-03,710.98,-8.06E-04,710.98,0.0048975,710.98,-0.0051638,710.98,-0.85383,710.98,0.26661
712.56,29.082,712.56,0.39198,712.56,0.10055,712.56,-0.55439,712.56,0.0048951,712.56,1.66E-03,712.56,-0.5436,712.56,1.0528,712.56,-7.55E-03,712.56,-0.00058162,712.56,0.0057857,712.56,-0.0054636,712.56,-0.85253,712.56,0.26282
714.15,28.992,714.15,0.43211,714.15,0.10405,714.15,-0.55823,714.15,0.005392,714.15,2.01E-03,714.15,-0.5466,714.15,1.0546,714.15,-0.0080783,714.15,-1.04E-03,714.15,0.006284,714.15,-0.0057752,714.15,-0.85436,714.15,0.25912
715.73,28.892,715.73,0.4556,715.73,0.15307,715.73,-0.56269,715.73,0.0048977,715.73,2.15E-03,715.73,-0.55026,715.73,1.0573,715.73,-0.0099391,715.73,-1.26E-03,715.73,0.0065725,715.73,-0.0066129,715.73,-0.85538,715.73,0.25582
717.32,28.763,717.32,0.63022,717.32,0.196,717.32,-0.5666,717.32,0.007167,717.32,1.64E-03,717.32,-0.55445,717.32,1.0575,717.32,-0.012796,717.32,-1.14E-03,717.32,0.0084762,717.32,-0.0097895,717.32,-0.85342,717.32,0.25128
